区域,名称,房型,房子朝向,月租,板块名称,租赁方式,面积
房山,首开熙悦广场,3房间1卫,东南,3400,长阳,整租,49.88
房山,合景领峰10号院,1房间0卫,东 北,2800,长阳,整租,98.00
门头沟,鸿坤七星长安,3房间1卫,南,3300,滨河西区,整租,55.99
顺义,东亚首航国际,1房间1卫,北,2200,顺义其它,整租,27.00
昌平,温泉花园A区,2室1厅2卫,南 北,3700,北七家,整租,102.84
房山,首开熙悦广场,2房间1卫,西 北,2900,长阳,整租,49.08
房山,绿地诺亚方舟,4房间1卫,南,3600,良乡,整租,62.28
门头沟,熙旺中心,3房间1卫,南,3600,滨河西区,整租,72.40
房山,绿地诺亚方舟,2房间1卫,东 西,2900,良乡,整租,50.00
房山,房山超级蜂巢,3房间1卫,南 西,2400,良乡,整租,60.00
顺义,航城广场,2房间1卫,南,3400,顺义其它,整租,43.20
昌平,郝庄家园南区,2室1厅1卫,南 北,3400,西关环岛,整租,83.36
顺义,旭辉26街区,2房间1卫,北,3000,顺义其它,整租,27.00
房山,FCC中央城,2房间2卫,东,3800,长阳,整租,40.39
顺义,东亚首航国际,1房间1卫,南,2500,顺义其它,整租,34.00
大兴,郁花园一里,1室1厅1卫,西,2700,高米店,整租,59.67
门头沟,华润悦景湾,2房间1卫,北,3200,上岸地铁,整租,32.00
顺义,幸福东区,2室1厅1卫,南 北,3500,顺义城,整租,63.16
顺义,东亚创展国际,1房间1卫,东,3000,后沙峪,整租,38.00
顺义,旭辉26街区,2房间1卫,北,3200,顺义其它,整租,27.00
房山,北京时代广场,3房间1卫,南,2600,良乡,整租,35.00
房山,首开熙悦双子座,3房间1卫,西北,3500,长阳,整租,60.00
门头沟,鸿坤七星长安,1房间1卫,北,2600,滨河西区,整租,45.00
昌平,水晶屿,1房间0卫,南,3000,东关,整租,51.04
昌平,红石座,3房间1卫,东南,3600,东关,整租,52.93
房山,北京时代广场,2房间1卫,西北,2762,良乡,整租,35.00
门头沟,西长安壹号,2房间1卫,北,3800,上岸地铁,整租,40.00
大兴,兴政东里,2室1厅1卫,东 西,3400,黄村中,整租,70.51
通州,金隅创客,2房间1卫,南,3100,临河里,整租,55.54
通州,金隅自由筑,1房间1卫,南,3200,临河里,整租,56.00
怀柔,天韵家园,2室1厅1卫,南 北,3500,怀柔,整租,91.34
通州,永顺35号院,2室1厅1卫,南 北,2630,万达,整租,64.10
顺义,金地未未来,3房间1卫,西,3300,顺义其它,整租,42.00
朝阳,东柳西里,1室1厅1卫,南,3700,双桥,整租,35.56
顺义,滨河小区,3室1厅1卫,南 北,3100,顺义城,整租,85.00
顺义,幸福东区,2室1厅1卫,南 北,3800,顺义城,整租,81.73
大兴,波普公社,2房间1卫,东,3700,枣园,整租,63.28
顺义,东亚创展国际,1房间1卫,西 北,3000,后沙峪,整租,40.54
昌平,上奥世纪中心,1房间0卫,东,3800,西三旗,整租,46.53
昌平,中国铁建尚城汇,2房间1卫,西,3500,南邵,整租,50.00
顺义,西辛北区,2室1厅1卫,南 北,3200,顺义城,整租,82.57
大兴,空港贵苑2号院,2室1厅1卫,南,1600,大兴机场空港,整租,82.00
昌平,北京风景,2室1厅1卫,南 北,3800,东关,整租,103.33
大兴,融创公园壹号,2室1厅1卫,东 西,3100,南中轴机场商务区,整租,74.00
朝阳,芍药居北里,1室1厅1卫,东,3570,芍药居,整租,45.50
大兴,中海云熙,2室1厅1卫,东 西,2600,大兴其它,整租,77.00
大兴,空港新苑一区4号院,2室1厅1卫,南 北,1700,大兴机场空港,整租,90.00
顺义,双兴南区,2室1厅1卫,南 北,3600,顺义城,整租,68.00
丰台,卢沟桥南里,2室1厅1卫,南 北,3700,卢沟桥,整租,55.07
大兴,瑞公馆,3房间1卫,东,3500,天宫院,整租,37.40
顺义,幸福东区,2室1厅1卫,南 北,3500,顺义城,整租,60.00
朝阳,明天生活馆,1房间1卫,西,3800,立水桥,整租,42.22
顺义,石园北区,2室1厅1卫,南 北,3000,顺义城,整租,78.00
大兴,东亚五环国际,1房间1卫,西,3600,旧宫,整租,35.00
房山,绿地诺亚方舟,2房间1卫,北,3200,良乡,整租,39.97
顺义,石园北区,3室1厅1卫,南 北,3800,顺义城,整租,91.00
房山,西潞园二里,2室1厅1卫,南 北,2300,良乡,整租,58.10
大兴,黄村西里,2室1厅1卫,南 北,2800,黄村中,整租,45.00
通州,永丰里A区,1室1厅1卫,南,3350,通州其它,整租,57.00
亦庄开发区,锋创科技园,2房间1卫,北,3700,亦庄,整租,27.00
顺义,绿地启航国际南区,1房间1卫,南,3600,后沙峪,整租,40.33
密云,柏林山水,2室2厅1卫,南 北,2600,鼓楼街道,整租,94.45
顺义,炫立方,2房间1卫,西,3000,顺义其它,整租,45.64
石景山,金顶街九中教工楼,2室1厅1卫,南,3500,苹果园,整租,55.00
顺义,东亚首航国际,2房间1卫,西,2800,顺义其它,整租,38.65
大兴,空港新苑五区13号院,2室1厅1卫,南 北,1836,大兴机场空港,整租,88.60
石景山,杨庄小区,2室1厅1卫,东 西,3675,杨庄,整租,59.85
朝阳,华威西里,1室1厅1卫,南,3300,潘家园,整租,46.79
通州,大方居,2室1厅1卫,东南,3500,九棵树(家乐福),整租,87.35
门头沟,桥东街小区,3室1厅1卫,南 北,3100,城子,整租,60.00
顺义,新马家园,3室1厅1卫,南 北,3600,马坡,整租,89.00
门头沟,新桥南大街,2室1厅1卫,南 北,3100,滨河西区,整租,54.59
门头沟,惠泽家园,2室1厅1卫,南 北,3500,门头沟其它,整租,86.00
昌平,硅谷SOHO,2房间1卫,北,3400,南邵,整租,77.00
朝阳,双桥嘉园,2室2厅1卫,南,3550,双桥,整租,78.29
昌平,中国铁建尚城汇,3房间1卫,南,3600,南邵,整租,53.00
通州,玉桥南里,2室1厅1卫,南 北,3700,玉桥,整租,92.46
门头沟,向阳楼,2室1厅1卫,南,2250,城子,整租,49.42
顺义,站前东街,2室1厅1卫,南 北,3300,顺义城,整租,70.00
房山,天恒乐活城,2室1厅1卫,东 南,3000,阎村,整租,78.87
房山,首开熙悦睿府书香,2房间1卫,南,2600,良乡,整租,50.00
昌平,沙河地质研究院家属楼,2室1厅1卫,南 北,3500,昌平其它,整租,52.90
顺义,裕龙一区,3室1厅1卫,南 北,3600,顺义城,整租,106.00
门头沟,远洋新天地二期,2房间1卫,西,3800,上岸地铁,整租,39.20
顺义,东亚首航国际,1房间1卫,南 北,2400,顺义其它,整租,42.00
大兴,兴政东里,2室1厅1卫,东 西,3700,黄村中,整租,86.84
房山,黄辛庄东里,3室2厅2卫,南 北,3500,良乡,整租,170.00
房山,首创伊林郡一期,2室1厅1卫,南 北,3150,良乡,整租,82.13
丰台,晓月新苑,1室1厅1卫,南,3570,卢沟桥,整租,60.00
顺义,义宾北区,2室1厅1卫,南,3600,顺义城,整租,63.00
大兴,庑殿家苑B区,2室1厅1卫,南 北,3100,旧宫,整租,86.00
房山,合景领峰10号院,3房间1卫,西,3700,长阳,整租,88.00
大兴,绿色庄园,3室1厅2卫,南 北,3600,观音寺,整租,120.71
顺义,胜利小区,1室1厅1卫,南,2600,顺义城,整租,45.00
昌平,上奥世纪中心,1房间0卫,西,3700,西三旗,整租,46.53
大兴,海子角南里,2室1厅1卫,东,3000,观音寺,整租,78.00
通州,百合湾西区,2房间1卫,北,3800,武夷花园,整租,30.00
大兴,龙熙公馆,2房间1卫,南,2800,大兴新机场,整租,70.23
门头沟,鸿坤七星长安,2房间1卫,南,2950,滨河西区,整租,50.00
密云,康馨雅苑北区,2室1厅1卫,南 北,2200,密云镇,整租,89.29
大兴,当代采育满庭春MOMA,3室1厅1卫,南 北,2500,大兴新机场洋房别墅区,整租,120.68
大兴,双河南里,3室1厅1卫,南 北,3600,观音寺,整租,104.37
大兴,鸿坤理想城五期,1室1厅1卫,南,3500,西红门,整租,52.70
顺义,双兴南区,3室1厅1卫,南 北,3400,顺义城,整租,86.87
房山,五和万科长阳天地,2房间2卫,南 北,3600,长阳,整租,45.07
昌平,南环里,2房间1卫,东,2500,鼓楼大街,整租,30.00
大兴,灵秀山庄,1室1厅1卫,北,3800,旧宫,整租,53.27
大兴,庑殿家苑A区,2室1厅1卫,南 北,3213,旧宫,整租,86.00
朝阳,宇达创意中心,2房间1卫,西 北,3500,朝阳其它,整租,53.74
房山,佳世苑小区,2室1厅1卫,南,3675,良乡,整租,96.00
昌平,西环里,2室1厅1卫,南,3300,西关环岛,整租,69.99
大兴,盛嘉华苑,2室1厅1卫,南 北,3600,枣园,整租,78.00
顺义,裕龙四区,2室1厅1卫,南 北,3600,顺义城,整租,85.00
石景山,八角北路,1室1厅1卫,南 北,3800,八角,整租,39.37
丰台,兆丰园,2室1厅1卫,东南,3500,青塔,整租,67.22
门头沟,三家店四局,2室1厅1卫,南 北,2400,城子,整租,60.00
大兴,盛嘉华苑,2室1厅1卫,南 北,3600,枣园,整租,76.00
通州,摩卡空间,1室0厅1卫,南,3300,万达,整租,37.44
门头沟,城子西街1号院,2室1厅1卫,西南,2700,城子,整租,87.80
房山,北京理工大学家属楼,2室1厅1卫,南 北,2500,阎村,整租,60.00
门头沟,石泉砖厂A10区,3室1厅1卫,南 北,3300,门头沟其它,整租,80.00
通州,杨庄北街7号院,2室1厅1卫,南 北,3800,通州北苑,整租,65.21
通州,新城乐居,2室1厅1卫,南,3800,临河里,整租,78.00
门头沟,云翔嘉苑,1室1厅1卫,南,3200,石门营,整租,42.00
昌平,清秀园北区,2室1厅1卫,南 北,3000,东关,整租,79.54
门头沟,云泽嘉苑,1室1厅1卫,南,3500,石门营,整租,42.43
通州,梨园小镇,1室1厅1卫,西,3800,梨园,整租,71.00
通州,玉带河西街,2室2厅1卫,南 北,3600,万达,整租,61.00
大兴,空港新苑五区13号院,2室1厅1卫,南 北,1800,大兴机场空港,整租,89.00
门头沟,矿建街268号院,2室1厅1卫,南 北,3400,门头沟其它,整租,88.02
昌平,北京风景,3室2厅2卫,南 北,3500,东关,整租,122.20
顺义,石园东区,1室1厅1卫,南 北,3000,顺义城,整租,62.00
通州,新潮嘉园一期,3室2厅1卫,南 北,3800,潞苑,整租,94.00
大兴,空港雅苑1号院,2室1厅1卫,南,1650,大兴机场空港,整租,81.00
房山,首开熙悦广场,2室1厅1卫,北,3050,长阳,整租,48.97
房山,房山超级蜂巢,1室1厅1卫,南 北,2000,良乡,整租,50.00
门头沟,石门营新区四区,2室1厅1卫,南,3400,石门营,整租,65.00
大兴,枣园北里,2室1厅1卫,南 北,3700,枣园,整租,60.00
昌平,北亚花园,2室1厅1卫,南 北,3400,北七家,整租,81.00
亦庄开发区,锋创科技园,2房间1卫,北,3700,亦庄,整租,27.00
房山,绿地诺亚方舟,2房间1卫,南 西,3000,良乡,整租,55.00
丰台,晓月家园,1室0厅1卫,南,3300,卢沟桥,整租,45.00
通州,上潞园,2室1厅1卫,东 西,3500,潞苑,整租,97.00
门头沟,西长安壹号,4房间2卫,西南,3000,上岸地铁,整租,72.00
昌平,南厂东区,2室1厅1卫,南 西 北,2500,南口,整租,54.40
通州,玉桥北里,2室1厅1卫,南,3000,乔庄,整租,52.88
顺义,怡馨家园,2室1厅1卫,南 北,3800,顺义城,整租,73.74
石景山,绿地·京西景园,1室1厅1卫,南,3000,城子,整租,49.86
门头沟,惠民家园,2室1厅1卫,南,3000,大峪,整租,63.40
东城,MOHO国际写字楼,1房间1卫,北,3600,东花市,整租,24.78
房山,北京时代广场,2房间1卫,东北,3100,良乡,整租,66.00
朝阳,双桥六号井,2室1厅1卫,南,3500,双桥,整租,56.00
朝阳,东一时区,1室0厅1卫,北,3600,双桥,整租,42.38
大兴,金色漫香郡南区,2室2厅1卫,南 北,3400,南中轴机场商务区,整租,90.48
通州,永丰里D区,1室1厅1卫,南,3500,通州其它,整租,57.50
顺义,建新北区,2室1厅1卫,南 北,3300,顺义城,整租,53.00
通州,靓景明居,1室1厅1卫,西 北,3800,九棵树(家乐福),整租,59.00
门头沟,三家店西宁路,2室1厅1卫,南 北,2400,城子,整租,60.00
顺义,石园东区,1室1厅1卫,南 北,3300,顺义城,整租,61.61
大兴,颂善园,1室1厅1卫,东,2200,大兴其它,整租,57.00
房山,山水汇豪苑A区,1室1厅1卫,南,1600,窦店,整租,43.54
大兴,黄村西里,2室1厅1卫,南 北,3400,黄村中,整租,53.99
顺义,幸福东区,2室1厅1卫,南 北,3500,顺义城,整租,78.00
通州,铁路宿舍,2室1厅1卫,南,3500,通州北苑,整租,62.00
大兴,枣园北里,2室1厅1卫,南 北,3800,枣园,整租,76.43
密云,康居南区,2室2厅1卫,南 北,1900,果园街道,整租,71.88
通州,西营前街,2室1厅1卫,南 北,3200,万达,整租,76.17
通州,摩卡空间,1室0厅1卫,南,3300,万达,整租,37.44
通州,鼎晟国际,1室0厅1卫,西,3800,万达,整租,51.30
通州,中仓小区,2室1厅1卫,南 北,3500,万达,整租,68.13
通州,水仙园,2室1厅1卫,南 北,3700,武夷花园,整租,90.97
朝阳,福怡苑,2室1厅1卫,南 北,3700,定福庄,整租,70.00
朝阳,南平里,1室1厅1卫,南,3300,首都机场,整租,40.00
顺义,天竺新村,2室1厅1卫,南 北,3500,首都机场,整租,80.00
顺义,南竺园,2室1厅1卫,南 北,2500,首都机场,整租,59.00
昌平,龙德紫金,1房间1卫,西,3800,天通苑,整租,38.00
大兴,清和园,2室1厅1卫,南 北,3300,旧宫,整租,72.00
大兴,长丰园一区,2室1厅1卫,南 北,3500,科技园区,整租,73.95
大兴,红星北里,2室1厅1卫,南 北,3800,和义,整租,83.00
通州,DBC加州小镇C区,2室2厅1卫,南 北,3700,临河里,整租,92.00
顺义,裕龙六区,3室2厅1卫,南 北,3800,顺义城,整租,118.00
顺义,红杉一品,2室1厅1卫,南,3500,顺义城,整租,69.98
顺义,金汉绿港一区,1室1厅1卫,西北,3800,顺义城,整租,60.04
顺义,建新北区,2室1厅1卫,南 北,3500,顺义城,整租,56.00
顺义,义宾南区,2室1厅1卫,南 北,3300,顺义城,整租,61.38
顺义,馨港庄园二区,2室1厅1卫,南 北,3800,李桥,整租,109.00
顺义,樱花园六区,2室1厅1卫,南 北,3400,李桥,整租,75.00
顺义,龙湖大名居,1室1厅1卫,南 北,2700,马坡,整租,88.00
顺义,恒华安纳湖,2室1厅1卫,南,2900,马坡,整租,88.00
通州,疃里庄园,3室1厅1卫,南 北,3150,潞苑,整租,104.00
通州,四海公寓,3室1厅1卫,南 北,3000,潞苑,整租,104.00
顺义,蓝星花园,1室0厅1卫,西,3100,后沙峪,整租,36.00
通州,西潞苑小区,2室1厅1卫,南 北,3500,北关,整租,97.00
昌平,桥梁厂小区,1室1厅1卫,南,1700,昌平其它,整租,38.24
昌平,金科帕提欧,1房间1卫,东,2500,昌平其它,整租,48.16
昌平,广城大厦,3室2厅2卫,东 北,3800,昌平其它,整租,131.62
石景山,八角北路,1室1厅1卫,南 北,3800,八角,整租,39.37
通州,孙各庄新村,2室1厅1卫,南,3600,潞苑,整租,87.00
通州,金隅自由筑,3房间1卫,南,3800,临河里,整租,67.51
顺义,滨河小区,3室1厅1卫,北,3200,顺义城,整租,76.43
门头沟,高家园二路1号院,3室1厅1卫,南 北,3600,大峪,整租,85.77
通州,中建雅颂居,2室1厅1卫,东北,3600,潞苑,整租,87.18
顺义,阳光水岸,2室1厅1卫,南 北,3600,顺义城,整租,62.15
通州,海棠湾一期,1室0厅1卫,西,3300,临河里,整租,46.00
大兴,瑞公馆,3房间1卫,东,3500,天宫院,整租,37.40
门头沟,永新小区,2室1厅1卫,南 北,2800,大峪,整租,65.00
海淀,太平路甲20号院,1室1厅1卫,南,3700,五棵松,整租,41.60
通州,荔景园新区,2室1厅1卫,南 北,3700,武夷花园,整租,89.00
大兴,和悦春风,2室1厅2卫,南 北,2900,大兴新机场,整租,73.50
密云,亚澜湾,2室1厅1卫,南 西,2000,鼓楼街道,整租,71.97
石景山,衙府泰园,1室0厅1卫,南,3700,鲁谷,整租,45.00
房山,西潞园二里,2室1厅1卫,南 北,2300,良乡,整租,58.10
昌平,温泉花园A区,2室1厅2卫,南 北,3700,北七家,整租,102.84
大兴,宣颐家园,2室1厅1卫,西,3600,旧宫,整租,34.59
房山,首开熙悦双子座,3房间1卫,西北,3500,长阳,整租,60.00
通州,群芳三园,2室1厅1卫,南 北,3500,梨园,整租,78.00
门头沟,石门营新区六区,1室1厅1卫,南,2900,石门营,整租,46.00
大兴,福苑小区,2室1厅1卫,南 北,3600,大兴其它,整租,74.00
房山,西潞园四里,1室1厅1卫,南 北,2500,良乡,整租,50.96
东城,罗车胡同,1室1厅0卫,北,2700,东四,整租,13.70
密云,上营北区,2室1厅1卫,南 北,2100,鼓楼街道,整租,95.42
顺义,卡法国际,2房间2卫,南,3100,顺义其它,整租,55.00
通州,长城国际,1室0厅1卫,东,3600,通州北苑,整租,43.00
怀柔,北科建翡翠华庭,3室1厅1卫,南 北,3500,怀柔,整租,87.76
朝阳,鸿博家园一区,1室0厅1卫,南,3600,小红门,整租,56.00
顺义,裕龙三区,1室1厅1卫,南,3800,顺义城,整租,69.07
通州,中建雅颂居,2室2厅1卫,南 北,3500,潞苑,整租,89.34
昌平,北街家园六区,1室0厅1卫,西,2900,沙河,整租,26.00
昌平,蓝郡国际花园,1室0厅1卫,南,3000,西关环岛,整租,53.26
门头沟,惠润家园小区七地块,1室1厅1卫,南,3400,石门营,整租,62.00
昌平,中国铁建尚城汇,2房间1卫,东,3700,南邵,整租,50.73
石景山,高井,2室1厅1卫,南 北,3300,石景山其它,整租,58.00
通州,合生世界花园,2房间1卫,南,3800,马驹桥,整租,60.00
大兴,兴盛街189号院,1室1厅1卫,南,3700,枣园,整租,64.27
房山,天恒乐DO,2房间1卫,北,2400,阎村,整租,56.00
通州,朗芳园六区,1室1厅1卫,南,3300,通州其它,整租,53.00
顺义,顺兴街17号院,2室1厅1卫,南 北,2800,马坡,整租,60.00
房山,金地朗悦YOYO派,2房间1卫,西北,2500,长阳,整租,40.00
石景山,广宁村,2室1厅1卫,南 北,3800,苹果园,整租,57.41
通州,玉桥中路11号院,2室1厅1卫,南,3800,乔庄,整租,61.34
大兴,集贤雅苑南区,1室0厅1卫,南,3700,旧宫,整租,50.12
顺义,东兴一区,1室1厅1卫,南 北,3200,顺义城,整租,64.00
房山,首创伊林郡一期,2室1厅1卫,南 北,3600,良乡,整租,89.86
房山,佳世苑小区,2室1厅1卫,南,3200,良乡,整租,100.02
顺义,旭辉26街区,2房间1卫,北,3200,顺义其它,整租,27.00
房山,首开熙悦广场,2室1厅1卫,西,3000,长阳,整租,50.00
丰台,程庄路3号院,2室1厅1卫,南 北,3800,五里店,整租,62.00
大兴,观音寺北里,2室1厅1卫,南 北,3100,观音寺,整租,69.96
通州,金隅自由筑,3房间1卫,西,3200,临河里,整租,53.00
昌平,保利罗谷小区,1室1厅1卫,南,3800,昌平其它,整租,52.00
昌平,北街家园六区,1室0厅1卫,西,2700,沙河,整租,29.43
顺义,港馨家园西区,2室1厅1卫,南 北,3500,顺义城,整租,81.00
门头沟,新桥路小区,2室1厅1卫,东 西,2800,大峪,整租,56.03
顺义,滨河小区,2室1厅1卫,南 北,3300,顺义城,整租,76.00
通州,永丰里C区,1室1厅1卫,南,3500,通州其它,整租,57.50
顺义,艾迪公园,2房间1卫,北,3200,顺义其它,整租,54.00
顺义,蓝星花园,1室0厅1卫,西,3500,后沙峪,整租,44.00
房山,拱辰南大街,2室1厅1卫,东 西,2600,良乡,整租,77.24
丰台,7克拉,1房间1卫,西,3700,马家堡,整租,28.84
大兴,空港雅苑2号院,2室1厅1卫,南 北,2000,大兴机场空港,整租,89.06
门头沟,黑山A5区,1室0厅1卫,南,2700,大峪,整租,45.00
顺义,建新南区,1室1厅1卫,南,3300,顺义城,整租,55.29
西城,茶贸国际中心,1房间1卫,南,3700,马连道,整租,34.22
怀柔,梦想家园西区,2室2厅1卫,南 北,2600,怀柔,整租,88.71
顺义,东亚创展国际,1房间1卫,西,2899,后沙峪,整租,38.00
门头沟,矿建街268号院,2室1厅1卫,南 北,3400,门头沟其它,整租,88.02
通州,合生世界村,2房间1卫,北,3500,马驹桥,整租,42.80
怀柔,金台园,3室2厅1卫,南 北,3200,怀柔,整租,96.19
丰台,燕西华府,2室1厅1卫,南 北,3500,丰台其它,整租,60.61
大兴,中海云熙,3室1厅2卫,南 北,3600,大兴其它,整租,89.51
顺义,金宝城北区,2室1厅1卫,南 北,3700,马坡,整租,91.58
通州,五所家属院,2室1厅1卫,南 北,3200,梨园,整租,55.54
大兴,鸿坤理想城八期,1室1厅1卫,南,3400,西红门,整租,44.88
顺义,旭辉26街区,3房间2卫,东,3800,顺义其它,整租,39.98
门头沟,向阳东里,1室1厅1卫,南,2800,城子,整租,42.96
房山,旭辉E天地,2房间1卫,东,2500,良乡,整租,35.68
房山,金隅糖,2房间1卫,东,2650,长阳,整租,36.50
西城,荣丰2008,1室0厅1卫,北,3600,广安门,整租,25.60
大兴,康盛园,2室1厅1卫,南 北,3500,高米店,整租,73.00
大兴,东亚五环国际,1房间1卫,西,3600,旧宫,整租,35.00
门头沟,熙旺中心,2房间1卫,东南,3600,滨河西区,整租,65.63
门头沟,石门营新区五区,2室1厅1卫,南,3500,石门营,整租,65.00
大兴,清源西里,2室1厅1卫,南 北,3500,枣园,整租,59.62
房山,首开熙悦广场,3房间1卫,西北,3500,长阳,整租,50.00
通州,新潮嘉园三期,1室1厅1卫,南 北,3000,潞苑,整租,65.71
石景山,玉泉路11号院,1室1厅1卫,北,3800,玉泉路,整租,41.00
大兴,隆兴园二里,2室1厅1卫,南 北,3600,大兴新机场,整租,89.00
石景山,金顶街九中教工楼,2室1厅1卫,南,3500,苹果园,整租,55.00
通州,杨庄小区,2室1厅1卫,南 北,3600,通州北苑,整租,66.00
顺义,阳光水岸,2室0厅1卫,南 北,3750,顺义城,整租,63.00
顺义,石园北区,2室1厅1卫,南 北,3000,顺义城,整租,78.00
顺义,滨河小区,3室1厅1卫,南 北,3100,顺义城,整租,85.00
密云,东菜园社区,2室1厅1卫,南 北,2700,鼓楼街道,整租,75.09
石景山,燕山水泥厂,2室0厅1卫,南,3300,石景山其它,整租,55.00
朝阳,燕翔西里,2室1厅1卫,南 北,3500,首都机场,整租,54.69
怀柔,青春苑四院,2室1厅1卫,南 北,2800,怀柔,整租,82.82
房山,原香小镇一区,2室1厅1卫,南 北,3500,长阳,整租,88.00
房山,月华小区,3室2厅1卫,南 北,3500,良乡,整租,103.00
房山,房山超级蜂巢,2房间1卫,东南 南,2800,良乡,整租,55.00
通州,新华联家园北区,1室0厅1卫,南,3600,果园,整租,42.80
朝阳,燕翔东里,2室1厅1卫,东 西,3800,首都机场,整租,58.00
丰台,建国街一里,1室1厅1卫,南,3800,看丹桥,整租,41.00
门头沟,三家店西宁路,2室1厅1卫,南 北,2100,城子,整租,52.00
门头沟,新桥路小区,2室1厅1卫,东 西,3000,大峪,整租,67.00
顺义,炫立方,3房间1卫,东,3400,顺义其它,整租,45.00
怀柔,青春路一院,2室1厅1卫,南 北,2000,怀柔,整租,77.23
通州,运河居,1室1厅1卫,南 北,3200,乔庄,整租,62.00
顺义,龙湖香醍漫步四区北区,1室0厅1卫,南,2200,马坡,整租,39.00
大兴,龙熙顺景丁区,2室1厅2卫,西北,3000,大兴新机场,整租,126.00
密云,长安小区,2室2厅1卫,南 北,2200,鼓楼街道,整租,101.63
东城,青碳局胡同,1室0厅1卫,东,2100,交道口,整租,9.29
大兴,兴政西里,2室1厅1卫,南 北,3600,黄村中,整租,68.00
丰台,韩庄子二里,1室1厅1卫,南,3700,看丹桥,整租,48.50
密云,上营北区,3室2厅2卫,南 北,2600,鼓楼街道,整租,112.79
大兴,天恒旭辉7号院,4房间2卫,西,2800,大兴新机场,整租,59.00
房山,旭辉E天地,2房间1卫,西北,2500,良乡,整租,35.00
房山,万科幸福汇,3室1厅1卫,南 北,3000,窦店,整租,95.24
石景山,杨庄小区,1室1厅1卫,南,3800,杨庄,整租,52.00
丰台,张郭庄小区,2室1厅1卫,南,3200,丰台其它,整租,52.70
房山,金隅糖,2房间1卫,东,3200,长阳,整租,43.71
房山,建华北里小区,2室1厅1卫,南 北,2800,良乡,整租,69.95
房山,万科幸福汇,3室1厅1卫,南 北,3000,窦店,整租,94.86
房山,首开熙悦广场,3房间1卫,东南,3500,长阳,整租,50.00
