区域,名称,房型,房子朝向,月租,板块名称,租赁方式,面积
普陀,岚皋西路95弄,1室0厅1卫,南,3500,真如,整租,34.27
闵行,双柏小区,2室1厅1卫,南,3000,吴泾,整租,56.38
奉贤,鸿宝一村(南区),3室1厅1卫,南 北,3200,西渡,整租,87.78
青浦,旭辉百合宫馆,1室1厅1卫,南,2800,盈浦,整租,57.44
松江,塘和家园·顺康苑,1室1厅1卫,南,2300,泗泾,整租,55.00
松江,兰花清苑,1室1厅1卫,南,2800,泗泾,整租,53.00
浦东,民乐城建欣苑,2室1厅1卫,南 北,1400,惠南,整租,75.05
闵行,莘松五村,2室1厅1卫,南,3200,莘庄北广场,整租,57.33
浦东,民乐城建欣苑,1室1厅1卫,南,1500,惠南,整租,53.80
闵行,浦江瑞和城陆街区（南）,2室2厅1卫,南,2100,闵浦,整租,72.54
青浦,崧泽华城华中苑,1室1厅1卫,南,2700,赵巷,整租,56.33
崇明,江南滨江苑,3室2厅1卫,南,2000,长兴岛,整租,104.00
宝山,宝林二村,1室1厅1卫,南,2800,淞宝,整租,36.53
青浦,崧泽华城华中苑,2室1厅1卫,南,2100,赵巷,整租,86.00
闵行,莘松四村,1室1厅1卫,南,3500,莘庄北广场,整租,47.47
宝山,吉浦路615弄,1室1厅1卫,南,3300,高境,整租,50.19
奉贤,新建西路49弄,2室1厅1卫,南 北,1800,南桥,整租,52.46
浦东,公园新村,2室1厅1卫,南 北,2000,惠南,整租,60.00
嘉定,旭辉·公元,2室2厅1卫,南,3000,安亭,整租,69.76
松江,佘北家园竹青苑,3室1厅1卫,南,2800,佘山,整租,87.00
浦东,临港十七区,1室1厅1卫,北,2000,临港新城,整租,34.31
宝山,阳光美林,2室1厅1卫,南,2500,月浦,整租,91.29
松江,新凯一期,2室1厅1卫,南 北,3200,泗泾,整租,76.54
闵行,瑞和华苑南区,2室1厅1卫,南 北,2800,闵浦,整租,84.64
松江,松江颐景园(公寓),3室2厅2卫,南,3200,松江老城,整租,118.98
嘉定,万立城(商业类),2室1厅2卫,南,3200,安亭,整租,56.00
奉贤,天和前滩时代,2室2厅1卫,南,1800,奉贤金汇,整租,83.08
青浦,旭辉百合宫馆,2室2厅1卫,南,2500,盈浦,整租,90.03
奉贤,绿地香颂(奉贤)(别墅),4室2厅0卫,南,1800,海湾,整租,125.93
浦东,万达广场(周浦),1室1厅1卫,北,3500,周浦,整租,43.00
松江,佘北家园丽雅苑,2室1厅1卫,南,2300,佘山,整租,82.00
青浦,泰安馨苑D区,3室2厅2卫,南,2000,朱家角,整租,121.56
奉贤,凤鸣海尚,4室2厅3卫,南,2300,海湾,整租,126.04
闵行,红旗小区,2室1厅1卫,南,3500,老闵行,整租,57.06
嘉定,合景理想家,2室1厅1卫,南,3300,嘉定新城,整租,57.14
闵行,红旗三村,2室1厅1卫,南 北,3000,老闵行,整租,54.40
浦东,工农新村(新场),2室1厅1卫,南,2300,新场,整租,47.29
普陀,武宁路200弄,1室1厅1卫,南,2100,武宁,整租,13.20
静安,三泉路424弄,1室1厅1卫,南,3500,彭浦,整租,38.42
浦东,布鲁斯小镇(一期)(别墅),3室2厅1卫,南,3300,惠南,整租,142.06
虹口,仁德小区,1室0厅1卫,南,3500,江湾镇,整租,32.46
宝山,馨佳园(菊泉街1280弄),1室1厅1卫,南,2800,顾村,整租,52.80
奉贤,鸿宝二村,3室1厅1卫,东,3200,西渡,整租,91.64
奉贤,鸿宝二村,3室1厅1卫,南,3000,西渡,整租,79.80
青浦,海上湾鹭居,2室1厅1卫,南,3300,朱家角,整租,81.05
浦东,三八新村,2室2厅1卫,南,2700,惠南,整租,93.05
闵行,高兴花园二三四街坊,1室1厅1卫,南,3500,春申,整租,47.55
松江,塘和家园德悦苑,2室1厅1卫,南,3200,泗泾,整租,66.40
闵行,金硕河畔景园西区,2室1厅1卫,南 北,3100,闵浦,整租,75.00
嘉定,嘉利坊,1室0厅1卫,南,3500,丰庄,整租,33.75
宝山,长白山路633弄,2室2厅1卫,南 北,3500,顾村,整租,85.00
宝山,月浦七村,2室1厅1卫,南,2900,月浦,整租,54.90
松江,塘和家园德悦苑,1室0厅1卫,南,2500,泗泾,整租,48.00
闵行,万乐城(商业类),1室1厅1卫,北,2200,吴泾,整租,22.00
闵行,万乐城(商业类),1室0厅1卫,南,2600,吴泾,整租,27.22
嘉定,博威禧福汇,1室1厅1卫,南 北,3500,南翔,整租,39.16
青浦,金瑞苑,2室1厅1卫,南,2700,华新,整租,69.80
宝山,金丰苑二居,1室1厅1卫,南 北,3000,罗店,整租,51.11
杨浦,松花一村,1室0厅1卫,北,2900,黄兴公园,整租,30.54
浦东,云树仁居,1室1厅1卫,南,2400,泥城镇,整租,61.04
奉贤,龙湖春江天越,4室2厅1卫,南,3500,奉贤金汇,整租,129.40
青浦,上善水樾,2室1厅1卫,南,3200,盈浦,整租,83.37
闵行,万乐城(商业类),1室0厅1卫,南,2700,吴泾,整租,27.22
奉贤,鸿宝新村,3室1厅1卫,南,2800,西渡,整租,84.10
松江,新凯城银杏苑,2室1厅1卫,南,3500,泗泾,整租,72.56
浦东,民乐城文竹苑南苑,3室1厅1卫,南 北,1900,惠南,整租,91.22
松江,紫薇茗庭,2室1厅1卫,南,3200,泗泾,整租,66.51
浦东,东方听潮豪园,1室1厅1卫,南,2200,惠南,整租,56.70
杨浦,凤城二村,1室1厅1卫,南,2900,控江路,整租,31.55
浦东,惠南一方新城,2室1厅1卫,南,2800,惠南,整租,65.61
青浦,金瑞苑,1室1厅1卫,南,2100,华新,整租,49.38
杨浦,控江五村,1室0厅1卫,北,2800,黄兴公园,整租,25.67
松江,塘和家园德宁苑,3室1厅1卫,南 北,3500,泗泾,整租,84.40
长宁,天山三村,1室0厅1卫,南,3500,中山公园,整租,29.31
浦东,同润金色橘苑,3室2厅1卫,南,1400,万祥镇,整租,88.17
青浦,泰安公寓三、四期,2室1厅1卫,南 北,1600,盈浦,整租,88.39
宝山,淞浦苑,1室1厅1卫,南,3200,淞南,整租,35.79
浦东,东升家园(三期),2室2厅1卫,南 北,2500,航头,整租,92.58
闵行,万乐城(商业类),1室0厅1卫,北,2200,吴泾,整租,22.94
奉贤,沿港河畔家园,2室1厅1卫,南,1800,奉贤金汇,整租,71.35
嘉定,上隽嘉苑(公寓),1室1厅1卫,南,3500,南翔,整租,51.22
青浦,瑞和锦庭-西区,2室1厅1卫,南 北,3200,华新,整租,81.48
宝山,菊泉新城(菊盛路50弄),3室1厅1卫,南,3400,顾村,整租,81.66
松江,龙湖新壹城,1室1厅1卫,东,2500,松江大学城,整租,24.00
宝山,宝林六村,2室1厅1卫,南,3500,淞宝,整租,51.00
杨浦,控江东三村,1室0厅1卫,南,3200,黄兴公园,整租,33.11
浦东,凌港城,2室2厅1卫,南 北,3500,川沙,整租,84.58
奉贤,金碧苑,2室1厅1卫,南,2800,奉贤金汇,整租,83.00
宝山,龙湖北城天街,1室1厅1卫,南,3500,顾村,整租,36.89
宝山,通河一村,1室0厅1卫,南,3300,张庙,整租,35.53
松江,富悦财富广场,1室1厅1卫,北,3500,松江大学城,整租,51.28
虹口,四平路581号,1室0厅1卫,南,3000,曲阳,整租,20.00
浦东,东南一村,1室1厅1卫,南,3500,周浦,整租,33.86
嘉定,天霖阁,1室1厅1卫,东,1980,嘉定新城,整租,48.10
青浦,徐泾北城欣沁苑西区,2室1厅1卫,南,3500,华新,整租,70.42
闵行,万乐城(商业类),1室0厅1卫,南,2800,吴泾,整租,27.22
浦东,东方冠郡一期,1室1厅1卫,南,2000,新场,整租,44.00
奉贤,鸿宝新村,1室1厅1卫,南,2400,西渡,整租,38.61
徐汇,信和别墅,1室0厅1卫,西南 西,3200,衡山路,整租,14.00
静安,共康三村,1室1厅1卫,南,3300,彭浦,整租,37.90
松江,嘉立国际广场,1室1厅1卫,北,3400,松江大学城,整租,48.07
青浦,东渡悦来城,2室1厅2卫,东,3100,盈浦,整租,60.00
宝山,金丰苑二居,2室1厅1卫,南,2300,罗店,整租,68.89
闵行,万科早城(一期),1室1厅1卫,北,3500,浦江,整租,60.25
青浦,崧泽华城和瑞西苑,2室1厅1卫,南,3500,赵巷,整租,69.85
浦东,布鲁斯小镇(二期),2室2厅1卫,南,2700,惠南,整租,97.14
嘉定,德华一村,1室1厅1卫,南 北,3200,南翔,整租,43.95
浦东,汇福家园兴盛里,1室1厅1卫,南,3200,周浦,整租,56.49
浦东,锦园坊,2室2厅1卫,南,2800,惠南,整租,98.32
奉贤,巨龙台湾城,2室1厅1卫,东南 南,2600,西渡,整租,62.84
浦东,潍坊五村,1室0厅0卫,南,3300,潍坊,整租,18.00
宝山,呼玛四村,1室1厅1卫,南,2800,张庙,整租,41.00
松江,龙湖新壹城,1室0厅1卫,北,2300,松江大学城,整租,24.00
奉贤,南方国际广场,2室2厅1卫,南 北,3000,南桥,整租,72.76
闵行,虹桥舒雅苑,2室2厅1卫,南,3500,华漕,整租,88.00
闵行,万乐城(商业类),1室0厅1卫,南,2800,吴泾,整租,27.22
金山,绿地金卫新家园（东区）,3室2厅1卫,南,1500,金山,整租,112.12
嘉定,绿苑新城,2室2厅1卫,南,3300,安亭,整租,81.63
静安,阳景小区,2室0厅1卫,南 北,3400,彭浦,整租,46.07
松江,塘和家园登云苑,1室0厅1卫,南,3000,泗泾,整租,49.70
闵行,万乐城(商业类),1室0厅1卫,北,2200,吴泾,整租,21.78
松江,万达广场(松江),1室1厅1卫,南,3500,松江大学城,整租,53.00
青浦,海棠馨苑南区,1室1厅1卫,南,3200,徐泾,整租,50.00
宝山,杨泰一村,2室1厅1卫,南,3400,杨行,整租,56.08
松江,新松嘉园,1室1厅1卫,南,3300,佘山,整租,60.98
浦东,布鲁斯小镇(二期),3室2厅1卫,南 北,3200,惠南,整租,101.50
金山,龙泽园,2室2厅1卫,南 北,3000,金山,整租,99.33
浦东,浦东微谷,1室1厅1卫,南,3000,惠南,整租,55.74
浦东,科教园区大学城生活区,1室1厅1卫,北,2200,惠南,整租,44.39
静安,彭五小区,1室0厅1卫,南,3200,彭浦,整租,28.60
宝山,乐业一村,2室1厅1卫,南,3300,月浦,整租,56.00
奉贤,绿地南桥新苑,3室2厅1卫,南,3500,南桥,整租,102.39
嘉定,魔方社区,2室2厅2卫,西北,3000,菊园新区,整租,41.73
松江,海派青城,1室1厅1卫,东,2600,新桥,整租,46.82
松江,海派青城,1室1厅1卫,西,2600,新桥,整租,44.00
宝山,泰和新城(泰和西路3381弄),1室1厅1卫,南,3500,顾村,整租,47.79
青浦,崧泽华城佳福雅苑（四区）,2室1厅1卫,南,3400,赵巷,整租,75.34
杨浦,市光三村,1室0厅1卫,南,3400,中原,整租,37.97
嘉定,民乐社区南苑六村,2室1厅1卫,南,2500,嘉定老城,整租,65.46
长宁,文缘村,1室1厅1卫,南,3500,新华路,整租,23.00
奉贤,绿地南桥新苑,3室2厅2卫,南 北,3500,南桥,整租,111.18
闵行,万乐城(商业类),1室1厅1卫,北,2000,吴泾,整租,22.12
奉贤,绿地香颂(奉贤)(公寓),2室1厅1卫,南,1800,海湾,整租,62.10
浦东,鸿音广场,1室1厅1卫,南 西北,2000,泥城镇,整租,45.50
青浦,青浦万达茂(公寓),2室2厅1卫,南,3400,盈浦,整租,42.00
宝山,吉浦路615弄,1室1厅1卫,南,3500,高境,整租,43.46
浦东,民乐城秀园(东苑),1室1厅1卫,南,2300,惠南,整租,52.00
松江,佘北家园嘉枫苑,1室1厅1卫,南,2800,佘山,整租,53.00
杨浦,鞍山一村,1室0厅1卫,北,3200,鞍山,整租,25.65
嘉定,红梅小区(嘉定),2室1厅1卫,南,3000,安亭,整租,67.94
闵行,昆阳小区,1室1厅1卫,南,1700,老闵行,整租,36.96
奉贤,金碧汇虹苑,2室2厅1卫,南 北,3000,奉贤金汇,整租,85.13
松江,松南城欣哲苑,2室1厅1卫,南,1800,车墩,整租,77.00
浦东,浦东微谷,1室1厅1卫,南,3400,惠南,整租,55.70
浦东,布鲁斯小镇(绿地·皇家官邸),3室2厅3卫,南,3100,惠南,整租,171.44
闵行,保利佳苑,2室2厅1卫,南 北,3000,老闵行,整租,72.00
松江,御上海青橙,1室1厅1卫,南,3500,松江大学城,整租,49.97
奉贤,金海苑,2室2厅1卫,南 北,2800,南桥,整租,92.73
闵行,申良花园,2室1厅1卫,南,3200,颛桥,整租,61.50
闵行,银都新村(1至7区),1室1厅1卫,南,3300,莘庄南广场,整租,42.12
松江,新凯城钟秀苑,2室1厅1卫,南,3500,泗泾,整租,69.00
奉贤,恒盛湖畔豪庭,2室2厅1卫,南,3500,南桥,整租,88.28
宝山,月浦八村,2室2厅1卫,南 北,3300,月浦,整租,53.87
松江,紫薇茗庭,2室1厅1卫,南,3000,泗泾,整租,66.51
浦东,丽都华庭,1室2厅1卫,南,3500,泥城镇,整租,69.10
奉贤,汇港苑,2室1厅1卫,南 北,1600,奉贤金汇,整租,71.00
青浦,青浦万达茂(公寓),1室1厅1卫,南 西,2000,盈浦,整租,54.70
青浦,崧泽华城逸泰雅苑（二期）,2室1厅1卫,南,3400,赵巷,整租,69.50
松江,龙湖新壹城,1室1厅1卫,南,3300,松江大学城,整租,29.00
普陀,宜川三村,2室0厅1卫,南,3500,甘泉宜川,整租,38.40
松江,蓝天新村,2室1厅1卫,南,3100,松江老城,整租,66.39
青浦,馨浦苑西区,2室2厅1卫,南 北,3200,徐泾,整租,74.56
宝山,联建新村(宝山),1室0厅1卫,南,3500,大场镇,整租,30.36
静安,阳景小区,2室0厅1卫,南,3500,彭浦,整租,48.00
闵行,新闵小区,1室1厅1卫,南,3100,老闵行,整租,35.50
奉贤,连城一号,2室1厅1卫,东,3500,西渡,整租,76.79
嘉定,李园二村,1室1厅1卫,南,2400,嘉定老城,整租,44.57
闵行,万乐城(商业类),1室0厅1卫,北,2100,吴泾,整租,21.79
松江,华亭荣园,2室2厅1卫,东南,3300,松江老城,整租,81.90
闵行,瑞和雅苑壹街区,2室1厅1卫,南,3400,闵浦,整租,70.00
浦东,荡湾新村,2室1厅1卫,南,2500,惠南,整租,53.00
宝山,金丰苑三居,2室1厅1卫,南,2900,罗店,整租,68.98
浦东,民乐城丽园(北园),1室1厅1卫,南,2300,惠南,整租,55.00
浦东,蓝色城邦(公寓),2室2厅1卫,南,3300,泥城镇,整租,87.69
松江,松江颐景园(公寓),3室2厅2卫,南,3200,松江老城,整租,118.98
嘉定,福莱锦苑,2室1厅1卫,南,2300,菊园新区,整租,56.00
青浦,锦苑,2室1厅2卫,南,3200,朱家角,整租,90.82
奉贤,优化路172号,2室1厅1卫,南,2300,南桥,整租,85.13
松江,紫薇茗庭,2室1厅1卫,南,3000,泗泾,整租,66.51
松江,塘和家园登云苑,3室1厅1卫,南 北,3200,泗泾,整租,78.78
青浦,崧泽华城逸泰雅苑（二期）,2室1厅1卫,南,3400,赵巷,整租,69.50
松江,兰花清苑,2室1厅1卫,南,3300,泗泾,整租,74.52
松江,维罗纳贵都,2室2厅1卫,南,3500,松江老城,整租,61.00
宝山,联建新村(宝山),1室0厅1卫,南,3500,大场镇,整租,30.36
静安,阳景小区,2室0厅1卫,南,3500,彭浦,整租,48.00
奉贤,连城一号,2室1厅1卫,东,3500,西渡,整租,76.79
嘉定,李园二村,1室1厅1卫,南,2400,嘉定老城,整租,44.57
闵行,万乐城(商业类),1室0厅1卫,北,2100,吴泾,整租,21.79
静安,新闸路1039弄,1室0厅1卫,南,2800,南京西路,整租,15.00
宝山,宝林六村,2室1厅1卫,南,3500,淞宝,整租,51.19
奉贤,南桥金茂悦,3室2厅2卫,南 北,2400,奉贤金汇,整租,99.76
奉贤,南方国际广场,1室1厅1卫,南,2300,南桥,整租,55.51
松江,新晟宝邸,3室1厅1卫,南 北,2700,车墩,整租,104.14
嘉定,宝菊新家园,1室1厅1卫,南,2800,菊园新区,整租,58.30
宝山,金丰苑三居,2室1厅1卫,南,2900,罗店,整租,68.98
松江,陈坊新苑,1室1厅1卫,南,2600,佘山,整租,51.31
松江,富悦财富广场,1室1厅1卫,西,2800,松江大学城,整租,41.33
嘉定,柳梁路55弄,1室1厅1卫,北,2600,菊园新区,整租,45.58
静安,临汾路1105弄,1室0厅1卫,南,3400,彭浦,整租,40.00
奉贤,解放新村,2室2厅1卫,南,2500,南桥,整租,94.06
杨浦,三门路358弄,1室1厅1卫,南,3500,五角场,整租,43.24
