区域,名称,房型,房子朝向,月租,板块名称,租赁方式,面积
杨浦,佳木斯路185弄,1室1厅1卫,南,4800,黄兴公园,整租,40.85
长宁,新泾七村,1室1厅1卫,南,5000,北新泾,整租,33.17
杨浦,国和路611弄,2室1厅1卫,南,4990,中原,整租,53.98
浦东,金海华城茗丰雅苑,2室1厅1卫,南,4900,曹路,整租,76.00
浦东,浦潍大楼,1室1厅1卫,南,5000,潍坊,整租,41.08
宝山,新天地荻泾花园,2室2厅1卫,南,5100,顾村,整租,95.78
浦东,东昌新村,1室1厅1卫,南,5000,陆家嘴,整租,32.19
浦东,齐爱佳苑,1室1厅1卫,南,4800,唐镇,整租,49.00
杨浦,延吉七村,1室1厅1卫,南,4800,黄兴公园,整租,43.62
闵行,虹梅新苑,2室2厅1卫,南,5000,吴泾,整租,93.00
宝山,好日子大家园D区,3室2厅2卫,南 北,5000,顾村,整租,117.00
松江,绿地香缇,2室1厅1卫,南,5000,泗泾,整租,80.78
闵行,沁春园一村,2室1厅1卫,南,5000,莘庄南广场,整租,64.08
徐汇,光华绿苑,2室1厅1卫,南 北,4800,华泾,整租,79.69
闵行,滨浦新苑八村,2室1厅1卫,南 北,4800,浦江,整租,79.00
黄浦,局三小区,1室0厅1卫,南,4800,五里桥,整租,29.90
普陀,新长小区,2室1厅1卫,南,5000,甘泉宜川,整租,60.00
浦东,汇丽苑,2室2厅1卫,南,4900,周浦,整租,92.01
杨浦,沧州路180弄,2室1厅1卫,东 南,5000,黄兴公园,整租,55.10
宝山,中铁北城时代,3室1厅1卫,南,4800,杨行,整租,90.69
闵行,爱博七村,3室1厅1卫,南,5000,华漕,整租,85.00
普陀,宜川一村,2室1厅1卫,南,5100,甘泉宜川,整租,51.44
杨浦,市光四村,1室1厅1卫,南,4900,中原,整租,41.77
徐汇,樱花园(徐汇),1室1厅1卫,南,4800,康健,整租,43.12
闵行,合生城邦四街坊,2室1厅1卫,南 北,5100,老闵行,整租,90.90
普陀,华师大二村,2室0厅1卫,南,4950,长风,整租,37.28
松江,星辰园(公寓),3室1厅1卫,南,4800,松江大学城,整租,92.99
宝山,南秀雅苑,2室1厅1卫,南,4900,大华,整租,60.00
松江,知雅汇(公寓),2室2厅1卫,南 北,5000,九亭,整租,97.00
闵行,永德宝邸（南区）,1室1厅1卫,南,4800,吴泾,整租,69.84
静安,和田小区,1室1厅1卫,南,5000,西藏北路,整租,44.51
静安,宝昌路620弄,1室1厅1卫,南,4900,西藏北路,整租,36.50
长宁,金虹苑小区,1室1厅1卫,南,4800,北新泾,整租,42.18
虹口,商业一村,1室1厅1卫,南,5000,鲁迅公园,整租,46.69
浦东,明天华城,2室2厅1卫,南,5000,周浦,整租,89.98
浦东,东一小区,2室1厅1卫,南,5000,金桥,整租,61.00
宝山,中环泰和里,2室2厅1卫,南 北,5100,大场镇,整租,87.38
静安,中兴路461弄,1室1厅1卫,东南,5000,西藏北路,整租,32.76
杨浦,兴浦新村,2室1厅1卫,南 北,5000,中原,整租,64.97
浦东,上钢六村,1室1厅1卫,南,4800,世博,整租,45.57
浦东,泾东小区,2室1厅1卫,南,5000,洋泾,整租,50.00
嘉定,清水颐园,3室2厅2卫,南,5000,嘉定老城,整租,128.20
杨浦,民星二村,2室1厅1卫,南,5000,中原,整租,55.75
徐汇,凯旋一村,1室1厅1卫,南,4900,徐家汇,整租,37.59
普陀,建德花园海棠苑,2室2厅1卫,南 北,5000,长征,整租,70.64
长宁,民生里,1室1厅1卫,南,4800,中山公园,整租,37.76
浦东,东沟七村,2室1厅1卫,南,5000,高行,整租,59.00
浦东,临沂七村,1室1厅1卫,南,5000,南码头,整租,36.62
浦东,繁荣安居,2室2厅1卫,南 北,5000,周浦,整租,94.00
虹口,宝鸿小区,2室1厅1卫,南,5000,江湾镇,整租,66.55
浦东,香山新村西北街坊,1室1厅1卫,南,4800,金杨,整租,60.01
杨浦,市光四村,2室1厅1卫,南,5000,中原,整租,59.82
松江,万科梦想派,3室2厅1卫,南,5000,松江大学城,整租,84.48
松江,金港花园(公寓),3室1厅2卫,南 北,4800,泗泾,整租,108.97
杨浦,密云小区,1室1厅1卫,东南,4900,鞍山,整租,45.07
浦东,盛世联弈苑,3室1厅1卫,南,4800,川沙,整租,116.44
静安,姚西小区,1室1厅1卫,东南,4800,曹家渡,整租,29.89
嘉定,同盛公寓,2室1厅1卫,南,5000,南翔,整租,84.55
松江,塘和家园桂花锦苑,3室1厅1卫,南,4800,泗泾,整租,93.84
徐汇,康健路77弄,1室1厅1卫,南,5000,康健,整租,36.30
长宁,天悦小区,1室1厅1卫,南,4989,虹桥,整租,39.70
徐汇,宛南四村,1室1厅1卫,南,5000,龙华,整租,39.07
松江,绿地蔷薇九里(公寓),3室2厅1卫,南,5100,松江大学城,整租,91.35
闵行,罗阳三村,2室2厅1卫,南,5000,梅陇,整租,74.54
松江,绿地蔷薇九里(公寓),3室2厅1卫,南,5100,松江大学城,整租,91.35
闵行,罗阳一村,2室1厅1卫,南,5000,梅陇,整租,70.70
闵行,浦江宝邸,2室2厅1卫,南 北,5000,闵浦,整租,107.00
普陀,曹杨九村,1室1厅1卫,南,4800,曹杨,整租,36.12
嘉定,金地格林世界(格林公馆),1室1厅1卫,南,5000,南翔,整租,69.02
青浦,宝龙城市广场(青浦),3室2厅2卫,南,4800,赵巷,整租,66.73
普陀,中环大厦,1室1厅1卫,南,4800,武宁,整租,47.33
虹口,金象大厦,1室1厅1卫,南,5000,四川北路,整租,44.66
浦东,海印又一城,2室1厅1卫,南 北,5000,康桥,整租,87.00
长宁,森晟世洋国际广场,1室0厅1卫,南,5000,西郊,整租,33.42
宝山,卓越时代广场,2室1厅1卫,北,5000,共康,整租,54.79
浦东,盛大天地青春里(一期),1室1厅1卫,北,5000,张江,整租,45.00
青浦,富绅商业中心,2室1厅1卫,南,5000,夏阳,整租,60.00
长宁,可乐公馆,1室1厅1卫,南,5000,北新泾,整租,25.51
松江,尚云里,3室2厅2卫,南,5000,洞泾,整租,88.23
静安,普铁新村,1室1厅1卫,南,4900,不夜城,整租,39.36
宝山,旭辉依云湾,3室2厅1卫,南 北,4800,顾村,整租,89.10
静安,景凤路380弄,2室1厅1卫,东南,4800,彭浦,整租,59.89
松江,世纪新城,2室2厅2卫,南,5000,松江新城,整租,82.90
宝山,菊泉新城(陆翔路678弄),3室1厅1卫,南,5000,顾村,整租,104.78
静安,同济佳苑,1室1厅1卫,南,5000,曹家渡,整租,33.66
黄浦,独立时代,1室1厅1卫,东南,4800,蓬莱公园,整租,48.20
宝山,禄德华苑,3室1厅1卫,南 北,5000,杨行,整租,90.16
黄浦,蒙西小区,1室1厅1卫,南,5000,五里桥,整租,30.76
徐汇,五原路249号,1室0厅1卫,南,5000,衡山路,整租,13.00
松江,尚云里,3室2厅2卫,南,5000,洞泾,整租,89.00
宝山,泗塘一村,3室0厅1卫,南,4800,张庙,整租,63.27
杨浦,延吉四村,2室1厅1卫,南,4800,黄兴公园,整租,50.27
宝山,万科琥珀郡园,3室2厅1卫,南 北,4800,罗店,整租,79.50
普陀,真北新村三街坊,3室0厅3卫,南,5000,真如,整租,43.31
普陀,真北新村三街坊,3室0厅3卫,南,5000,真如,整租,43.31
长宁,民心小区,1室1厅1卫,北,4800,中山公园,整租,26.47
闵行,美邻苑,2室1厅1卫,南,4800,华漕,整租,76.02
静安,一天下大厦,1室1厅1卫,南,5000,不夜城,整租,43.68
松江,国贸佘山原墅,3室2厅3卫,南,4750,佘山,整租,135.00
浦东,沪东新村,3室1厅1卫,南,5100,金桥,整租,62.95
静安,大宁新村,1室1厅1卫,南,5000,大宁,整租,30.69
虹口,文苑小区(虹口),2室1厅1卫,南,5100,凉城,整租,69.25
虹口,恒升半岛,1室0厅1卫,西北,5000,北外滩,整租,39.36
长宁,天山二村,1室0厅1卫,南,5000,中山公园,整租,29.47
闵行,古美一村,1室1厅1卫,南,5000,古美,整租,47.62
青浦,绿地新里派克公馆,3室2厅1卫,南,4980,赵巷,整租,91.82
徐汇,梅陇四村,1室1厅1卫,南,5000,华东理工,整租,67.89
静安,绿地海悦,1室1厅1卫,西北,4900,西藏北路,整租,42.58
浦东,禹洲金桥国际,1室1厅1卫,南,5000,金桥,整租,58.30
宝山,淞南三村,2室1厅1卫,南,4800,淞南,整租,59.52
闵行,爱博二村,3室1厅1卫,南 北,5000,华漕,整租,83.00
闵行,海上新村,1室1厅1卫,南 北,4800,古美,整租,43.26
浦东,妙境路715弄,3室1厅1卫,东南,4800,川沙,整租,80.65
嘉定,新城金郡,2室2厅1卫,南 北,4800,嘉定新城,整租,89.85
静安,粤秀名邸,2室2厅1卫,南,5000,大宁,整租,65.00
杨浦,张家浜小区,1室1厅1卫,南,4800,周家嘴路,整租,38.75
虹口,东余杭路211弄,1室0厅1卫,南,5000,北外滩,整租,29.00
长宁,锦苑小区(长宁),1室1厅1卫,南,5000,虹桥,整租,36.68
长宁,天山五村(旧),2室1厅1卫,南,4800,天山,整租,28.95
长宁,华秀小区,1室0厅1卫,北,4800,中山公园,整租,30.51
宝山,馨佳园(潘广路1765弄),3室1厅1卫,南,4800,顾村,整租,88.61
静安,景峰苑,2室1厅1卫,南,4800,阳城,整租,52.22
青浦,中南君悦府,3室2厅2卫,南,4800,盈浦,整租,90.00
闵行,莘松三村,2室0厅1卫,南,5000,莘庄北广场,整租,53.59
浦东,金杨七街坊,2室1厅1卫,南,5100,金杨,整租,55.67
浦东,联勤小区,2室1厅1卫,南,5100,北蔡,整租,67.92
青浦,首创禧悦繁花里,3室2厅2卫,南,5000,盈浦,整租,85.78
静安,圣和圣广场丽晶馆,2室1厅1卫,北,5000,西藏北路,整租,43.83
奉贤,华润置地幸福里,3室1厅2卫,南,5000,西渡,整租,101.83
杨浦,开鲁五村,2室1厅1卫,南,5000,中原,整租,73.73
黄浦,平和里,1室1厅1卫,北,5000,人民广场,整租,54.00
黄浦,海潮新村,1室1厅1卫,东,5000,蓬莱公园,整租,24.55
长宁,中华小区,1室1厅1卫,南,5100,新华路,整租,38.44
黄浦,丽园路574弄,1室1厅1卫,北,4900,五里桥,整租,32.40
杨浦,沧州路180弄,2室0厅1卫,东南,4800,黄兴公园,整租,55.10
普陀,真南路895弄,2室1厅1卫,南,5000,桃浦,整租,70.03
长宁,新泾三村,1室0厅1卫,南,4800,北新泾,整租,34.99
松江,世纪新城,2室2厅1卫,南,5000,松江新城,整租,91.83
浦东,朱家滩小区,1室0厅1卫,南,5000,潍坊,整租,32.78
宝山,文宝苑,2室2厅1卫,南,4800,顾村,整租,71.15
闵行,沁春园一村,2室1厅1卫,南,5000,莘庄南广场,整租,67.86
杨浦,松花一村,2室0厅1卫,南,5000,黄兴公园,整租,46.62
浦东,峨山小区,1室0厅1卫,南,4890,塘桥,整租,34.05
闵行,鑫都城云天绿洲,2室2厅1卫,南 北,5100,颛桥,整租,80.40
静安,万荣小区,1室1厅1卫,南,5000,阳城,整租,44.00
杨浦,飞虹路1047弄,1室1厅1卫,南,4800,周家嘴路,整租,53.19
浦东,仁怡苑,2室2厅2卫,南,4800,康桥,整租,86.86
浦东,艾山新村,1室1厅1卫,南,5000,金杨,整租,54.00
宝山,美罗家园美平苑,3室2厅2卫,南,4800,罗店,整租,125.00
宝山,杨鑫佳苑,3室2厅2卫,南 北,5000,杨行,整租,120.00
松江,明丰公寓,3室2厅2卫,南,4800,松江新城,整租,122.54
浦东,印象春城,2室2厅1卫,南 北,5000,周浦,整租,89.40
闵行,开城新村,2室2厅1卫,南,5000,莘庄南广场,整租,64.06
闵行,金平小区,3室1厅1卫,南,4800,老闵行,整租,83.00
浦东,安阁苑,2室1厅1卫,南,4800,周浦,整租,73.94
浦东,东方冠郡二期,2室1厅1卫,南,4900,新场,整租,99.33
静安,和源名城,1室1厅1卫,南 北,5000,彭浦,整租,53.00
松江,万科白马花园(公寓),3室2厅1卫,南,5000,莘闵别墅,整租,89.00
浦东,汇贤雅苑,3室1厅1卫,南,4800,航头,整租,83.82
黄浦,宁海东路281-283号,1室0厅1卫,南,5000,豫园,整租,20.70
松江,新凯二期（北区）,3室2厅1卫,南 北,5000,泗泾,整租,90.96
闵行,塘泾北苑,3室1厅1卫,南,5100,吴泾,整租,87.77
静安,柳营路309弄,1室1厅1卫,南 北,4800,闸北公园,整租,31.87
普陀,东新支路55弄,1室0厅1卫,南 西南,4800,武宁,整租,32.57
长宁,强家渡小区,1室1厅1卫,南,5000,中山公园,整租,38.67
浦东,罗山三村,1室1厅1卫,南,5000,金杨,整租,46.06
长宁,新泾七村,1室1厅1卫,南,5000,北新泾,整租,33.17
虹口,惠民路250弄,1室0厅1卫,南,4900,北外滩,整租,28.20
黄浦,局三小区,1室0厅1卫,南,4800,五里桥,整租,29.90
静安,场中路2471弄,1室1厅1卫,南,4800,彭浦,整租,41.65
普陀,志丹小区,2室0厅1卫,南,5000,甘泉宜川,整租,57.76
浦东,芳华小区,1室1厅1卫,南,5100,北蔡,整租,54.09
闵行,宝仪花苑,1室1厅1卫,南,5000,七宝,整租,54.52
普陀,曹杨五村(南杨园),1室1厅1卫,南,4800,曹杨,整租,33.03
虹口,东体小区,1室1厅1卫,南,5000,曲阳,整租,33.82
普陀,宜川六村,2室0厅1卫,南,5000,甘泉宜川,整租,47.01
宝山,禄德华苑,2室1厅1卫,南,5000,杨行,整租,90.00
嘉定,金鹤新城双佳翠庭,2室2厅1卫,南,4900,江桥,整租,74.00
青浦,海棠馨苑南区,3室1厅1卫,南,5000,徐泾,整租,79.84
普陀,荣和怡景园,1室1厅1卫,南,4900,桃浦,整租,48.22
浦东,上南十二村,2室0厅1卫,南,5000,世博,整租,48.14
普陀,中环大厦,1室1厅1卫,北,4800,武宁,整租,50.00
黄浦,瞿中小区,1室0厅1卫,南,5100,打浦桥,整租,40.08
普陀,长风一村小区,1室1厅1卫,南,5000,长风,整租,39.47
松江,金港花园(公寓),2室2厅1卫,南,4800,泗泾,整租,90.66
静安,陕西北路804号,1室1厅1卫,东南,5000,江宁路,整租,41.86
宝山,中铁北城时代,2室2厅1卫,南,4800,杨行,整租,80.00
宝山,卓越时代广场,1室1厅1卫,南,4900,共康,整租,59.96
嘉定,金鹤新城双佳翠庭,2室1厅2卫,南,5100,江桥,整租,53.30
徐汇,平江路49弄,1室1厅1卫,南,4800,斜土路,整租,32.10
宝山,场中路3117弄,1室1厅1卫,南,5000,共康,整租,41.25
杨浦,市光四村,2室1厅1卫,南,5000,中原,整租,64.48
浦东,金桥湾清水苑,1室1厅1卫,南,5000,金桥,整租,50.38
杨浦,财大小区,2室1厅1卫,南,5000,五角场,整租,54.10
徐汇,华欣家园,2室1厅1卫,南 北,5000,华泾,整租,62.00
徐汇,田林十四村,1室0厅1卫,南,4900,田林,整租,32.09
浦东,泉东(二)小区,1室1厅1卫,南,4800,潍坊,整租,31.70
虹口,奎照路791弄,2室1厅1卫,南,5000,凉城,整租,60.15
浦东,潍坊六村,1室1厅1卫,南,4870,潍坊,整租,32.50
杨浦,浦罡小区,1室1厅1卫,南,4900,周家嘴路,整租,41.13
浦东,中芯花园199弄,1室1厅1卫,南,5000,张江,整租,66.29
闵行,茂盛花苑,2室1厅1卫,南,5000,七宝,整租,68.38
闵行,马桥景城馨苑,3室2厅1卫,南 北,4900,老闵行,整租,96.31
浦东,潍坊九村,1室1厅1卫,南,5000,潍坊,整租,39.22
宝山,共富四村,2室2厅1卫,南 北,4800,共富,整租,83.13
嘉定,新城公馆,1室2厅1卫,南,4800,南翔,整租,59.58
普陀,安居金祁新城,2室1厅1卫,南,5000,桃浦,整租,67.75
嘉定,真南小区,2室1厅1卫,南,5000,丰庄,整租,57.09
静安,昌化路600弄,1室0厅1卫,北,5100,江宁路,整租,29.42
静安,北市场小区,1室1厅1卫,南,5000,西藏北路,整租,36.51
普陀,新沪小区,2室0厅1卫,南 北,5100,甘泉宜川,整租,41.68
青浦,虹桥正荣府,1室1厅1卫,南,5000,徐泾,整租,54.48
静安,蓝朝部落,1室0厅1卫,北,5000,曹家渡,整租,34.00
松江,荣盛名邸(公寓),2室2厅1卫,南,5000,莘闵别墅,整租,92.05
静安,美丽园大酒店,1室1厅1卫,南,5000,静安寺,整租,39.69
浦东,东原逸墅,4室2厅2卫,南,4800,惠南,整租,123.70
杨浦,硕和国际,1室1厅1卫,南,5000,黄兴公园,整租,36.00
青浦,大豪公寓,3室1厅1卫,南,5000,夏阳,整租,98.09
闵行,茂盛城市花园,1室1厅1卫,南,4900,七宝,整租,50.00
静安,蓝朝部落,1室0厅1卫,北,5000,曹家渡,整租,34.00
松江,绿庭尚城,2室1厅1卫,南,5000,九亭,整租,66.20
嘉定,华谊逸品澜湾（北区）,3室2厅1卫,南 北,4750,南翔,整租,91.28
宝山,新梅绿岛苑,1室1厅1卫,南,4800,共康,整租,67.61
虹口,优抚园,1室1厅1卫,南,4980,曲阳,整租,34.14
普陀,华师大一村,1室1厅1卫,南,4800,长风,整租,32.35
浦东,金台三居,2室1厅1卫,南,5000,金杨,整租,60.00
长宁,可乐公馆,1室1厅1卫,南,5000,北新泾,整租,25.51
静安,临汾花园,2室1厅1卫,南,4800,彭浦,整租,70.00
松江,世纪新城,2室2厅1卫,南,5000,松江新城,整租,97.49
杨浦,延吉七村,1室1厅1卫,南,5000,黄兴公园,整租,43.62
虹口,东体小区,1室0厅1卫,南,5000,曲阳,整租,33.10
闵行,浦江宝邸北区,2室2厅1卫,南,5000,闵浦,整租,79.00
浦东,临沂二村,2室1厅1卫,南,5100,南码头,整租,57.92
闵行,新申花城茉莉苑,1室1厅1卫,南 北,4900,莘庄南广场,整租,52.11
长宁,江苏北路115号,1室1厅1卫,南,5000,中山公园,整租,33.13
虹口,广中路320号,2室0厅1卫,南 北,4900,凉城,整租,52.50
浦东,东三街15弄,1室1厅1卫,南,4800,南码头,整租,38.42
浦东,乳山五村,1室1厅1卫,南,5000,梅园,整租,32.70
闵行,金丰小区北区（121弄）,3室1厅1卫,南,5000,华漕,整租,76.00
闵行,虹桥博雅苑,4室0厅2卫,南,4800,华漕,整租,86.00
闵行,虹桥舒雅苑,2室2厅1卫,南,5000,华漕,整租,88.00
静安,中山北路805弄,2室0厅1卫,南,5000,大宁,整租,36.78
静安,重华新村,1室1厅1卫,南,4900,南京西路,整租,25.00
静安,和源名城,1室1厅1卫,南,4900,彭浦,整租,53.00
嘉定,江桥万达广场(嘉定),2室1厅1卫,南,5000,江桥,整租,55.00
嘉定,中信泰富又一城（二三期）,2室1厅1卫,南,4800,嘉定新城,整租,94.00
闵行,浦江宝邸西区,2室2厅1卫,南,5000,闵浦,整租,82.50
杨浦,国和二村,2室1厅1卫,南 北,5000,中原,整租,53.80
宝山,共康雅苑二期,2室1厅1卫,南,4900,共康,整租,70.40
闵行,绿梅公寓(莘凌路241弄),2室1厅1卫,南,5100,莘庄北广场,整租,65.12
闵行,虹桥博雅苑,1室1厅1卫,南,5000,华漕,整租,60.00
闵行,电机五村,3室2厅1卫,南 北,5000,老闵行,整租,91.00
浦东,永泰花苑,1室1厅1卫,南,5000,三林,整租,54.17
浦东,东旭雅苑,1室1厅1卫,南,4800,高行,整租,53.91
浦东,栖山路1861弄,1室1厅1卫,南,5000,金杨,整租,42.49
长宁,安顺路231弄,1室1厅1卫,南,5000,新华路,整租,33.66
宝山,逸仙一村,2室1厅1卫,南,5000,高境,整租,63.15
宝山,卓越时代广场,1室2厅1卫,南,4800,共康,整租,59.96
闵行,浦江丽都,3室2厅1卫,南 北,4800,闵浦,整租,95.00
静安,康平小区,2室0厅1卫,南 北,4800,彭浦,整租,43.85
杨浦,密云小区,1室1厅1卫,南,4900,鞍山,整租,37.20
普陀,华师大二村,2室0厅1卫,南,4950,长风,整租,37.28
静安,洛川东路400弄,2室0厅1卫,南,5100,闸北公园,整租,39.42
宝山,康桥水都(公寓),2室2厅1卫,南,5000,杨行,整租,95.35
徐汇,汇成五村,2室1厅1卫,南 北,4800,上海南站,整租,52.20
嘉定,骏丰玲珑坊,2室1厅1卫,南,4800,嘉定新城,整租,82.09
松江,民乐小区,3室2厅1卫,南,5000,松江老城,整租,119.58
静安,绿地海悦,1室1厅1卫,西北,4900,西藏北路,整租,42.58
浦东,龚华新村,2室1厅1卫,南 北,5000,曹路,整租,65.95
闵行,浦江宝邸,2室2厅1卫,南 北,5000,闵浦,整租,107.00
宝山,银和家园,2室1厅1卫,南 北,5100,通河,整租,59.59
静安,海防村,1室1厅1卫,南,5000,江宁路,整租,30.95
浦东,华沙二村,2室1厅1卫,南,4900,川沙,整租,75.50
奉贤,中国铁建香榭国际,3室2厅1卫,南,5000,西渡,整租,86.78
杨浦,抚顺路363弄,1室0厅1卫,南,5000,鞍山,整租,27.98
宝山,古北菊翔苑(菊联路233弄),2室1厅1卫,南 北,5000,顾村,整租,73.14
闵行,西郊景平苑,2室2厅1卫,南,4900,华漕,整租,80.35
杨浦,兴浦新村,2室1厅1卫,南 北,5000,中原,整租,64.97
松江,米兰诺贵都,3室1厅2卫,南 西南 北,5100,泗泾,整租,89.95
宝山,天馨花园(公寓),2室2厅1卫,南 北,5000,杨行,整租,85.43
长宁,虹一小区,1室0厅1卫,南,5000,虹桥,整租,30.00
浦东,东昌新村,1室1厅1卫,南,5000,陆家嘴,整租,32.19
宝山,通河七村,2室1厅1卫,南,5000,通河,整租,69.65
宝山,聚丰景都,2室1厅1卫,南,4800,上大,整租,70.06
浦东,东沟七村,2室1厅1卫,南,5000,高行,整租,59.00
静安,蓝朝部落,1室1厅1卫,东北,5000,曹家渡,整租,29.82
长宁,中东小区,1室1厅1卫,西,5000,新华路,整租,34.40
宝山,中环泰和里,2室2厅1卫,南 北,5100,大场镇,整租,87.38
浦东,潍坊四村,1室1厅1卫,南,4900,潍坊,整租,40.63
嘉定,金地格林世界(城市公馆),2室2厅1卫,南 北,5000,南翔,整租,85.27
徐汇,康健路100弄,1室0厅1卫,南,5000,康健,整租,36.08
浦东,临沂七村,1室1厅1卫,南,5000,南码头,整租,36.62
浦东,德州四村,2室1厅1卫,南,4800,世博,整租,54.00
宝山,古北菊翔苑(菊联路232弄),2室1厅1卫,南 北,4800,顾村,整租,72.35
青浦,泰禾红桥,3室1厅1卫,南,4800,赵巷,整租,86.84
徐汇,江南新村(徐汇),1室0厅1卫,东 北,4800,斜土路,整租,24.96
杨浦,同济新村,2室1厅1卫,南,5000,鞍山,整租,55.26
闵行,枫桦景苑一期,2室2厅1卫,南,4900,吴泾,整租,88.91
松江,万科白马花园(公寓),3室1厅1卫,南,4800,莘闵别墅,整租,88.01
虹口,恒业路311弄,1室1厅1卫,南,4800,鲁迅公园,整租,34.50
静安,延平路450弄,1室0厅1卫,南,5000,曹家渡,整租,19.55
静安,柳营路319弄,1室1厅1卫,南,4800,闸北公园,整租,33.43
宝山,采菊苑,2室1厅1卫,南 北,4800,顾村,整租,77.56
虹口,金象大厦,1室1厅1卫,南,5000,四川北路,整租,44.66
徐汇,华欣家园,2室1厅1卫,南 北,4900,华泾,整租,65.00
宝山,万科琥珀郡园,3室2厅1卫,南 北,4800,罗店,整租,79.50
杨浦,鞍山四村第三小区,1室1厅1卫,南,5100,鞍山,整租,39.81
杨浦,华美达公寓,1室1厅1卫,南,4800,黄兴公园,整租,59.00
宝山,祁连三村,2室1厅1卫,南,5000,上大,整租,72.81
虹口,恒业路118弄,1室1厅1卫,南,5000,鲁迅公园,整租,40.57
嘉定,金霞苑,2室2厅1卫,南,5100,江桥,整租,72.00
青浦,宜达新居,3室2厅2卫,南,5000,夏阳,整租,112.00
徐汇,襄阳北路66弄,1室1厅1卫,南,5000,衡山路,整租,24.00
宝山,上坤公园天地,3室2厅2卫,南 北,5000,顾村,整租,48.00
宝山,共富四村,2室2厅1卫,南 北,4800,共富,整租,83.13
嘉定,匡巷二村,2室2厅1卫,南,5000,江桥,整租,90.00
虹口,盛安家园,1室1厅1卫,南,5000,江湾镇,整租,62.87
长宁,南辉小区,1室0厅1卫,南 北,4800,中山公园,整租,28.34
长宁,长虹小区,1室0厅1卫,南,5100,新华路,整租,34.98
宝山,乾溪新村,2室1厅1卫,南,4900,大场镇,整租,67.75
浦东,泉东(二)小区,2室1厅1卫,南 北,5000,潍坊,整租,42.17
黄浦,斜土新村,1室0厅1卫,北,5000,打浦桥,整租,29.70
徐汇,零陵小区,1室0厅1卫,南,5000,徐家汇,整租,38.08
宝山,共和二村,2室1厅1卫,南,5000,张庙,整租,69.55
浦东,罗山三村,1室1厅1卫,南,5000,金杨,整租,43.72
嘉定,嘉城新航域,1室1厅1卫,南,5000,江桥,整租,58.34
黄浦,瞿溪新村,1室0厅1卫,南,5000,世博滨江,整租,27.00
宝山,美兰湖颐景园,2室2厅1卫,南,4800,罗店,整租,88.36
闵行,鑫都城云天绿洲,2室1厅1卫,南,5100,颛桥,整租,77.15
浦东,思浦小区,1室0厅1卫,南,5000,杨思前滩,整租,36.64
宝山,菊泉新城(陆翔路358弄),3室2厅1卫,南 北,5000,顾村,整租,95.00
普陀,真北路1143弄,2室1厅1卫,南,4800,长征,整租,56.54
松江,星辰园(公寓),2室1厅1卫,南,4800,松江大学城,整租,82.14
浦东,沙田公寓,2室2厅1卫,南,4800,川沙,整租,88.90
杨浦,国顺路300弄,1室1厅1卫,南,5100,五角场,整租,32.96
虹口,文苑小区(虹口),2室1厅1卫,南,5100,凉城,整租,69.25
静安,大宁新村,1室0厅1卫,南,4780,大宁,整租,34.78
浦东,双桥小区,1室1厅1卫,南,5000,高行,整租,55.80
长宁,新泾七村,1室1厅1卫,南,4800,北新泾,整租,32.94
浦东,梅园新村(浦东),1室1厅0卫,南,5000,梅园,整租,31.70
闵行,涞港星苑,2室0厅1卫,南,5000,华漕,整租,69.00
