区域,名称,房型,房子朝向,月租,板块名称,租赁方式,面积
福田区,香荔花园,5室2厅2卫,南,16800,香蜜湖,整租,147.00
福田区,中洲湾-中洲滨海商业中心,2室1厅1卫,东北,12000,上下沙,整租,70.00
南山区,华润城润府一期,3室1厅2卫,西南,14000,科技园,整租,89.00
南山区,华润城润府一期,3室2厅2卫,西南,17000,科技园,整租,125.00
福田区,朗钜云尚公馆,4室2厅2卫,南,11500,华强北,整租,76.00
福田区,中洲湾-中洲滨海商业中心,2室1厅1卫,东,11500,上下沙,整租,72.00
福田区,中海华庭,3室2厅2卫,北,16500,福田中心,整租,107.00
福田区,东海花园二期福禄居,3室2厅2卫,北,16000,香蜜湖,整租,120.00
宝安区,新锦安海纳公馆,3室2厅2卫,东南,12000,宝安中心,整租,89.00
龙岗区,水岸新都一期,4室2厅3卫,南,15000,龙岗双龙,整租,199.00
南山区,海印长城,3室2厅2卫,东,12000,南山中心,整租,114.00
南山区,首地容御,3室2厅1卫,南,13000,华侨城,整租,89.00
南山区,卓越前海壹号,1室1厅1卫,东,15000,前海,整租,110.00
福田区,嘉麟豪庭,3室1厅2卫,东南,12000,福田中心,整租,117.00
南山区,阳光带海滨城二期,3室2厅2卫,南,14500,科技园,整租,109.00
南山区,雍景轩,2室2厅1卫,东南,15000,蛇口,整租,186.64
南山区,假日湾,3室2厅2卫,西南,13500,华侨城,整租,128.27
宝安区,泰华阳光海小区,1室0厅0卫,东北,12500,碧海,整租,86.48
福田区,金地名津,3室1厅2卫,南,12000,皇岗,整租,86.00
福田区,中电信息大厦,3室1厅0卫,南,12000,景田,整租,131.85
福田区,嘉葆润金座,4室2厅1卫,东 西,13000,新洲,整租,80.96
福田区,彩福大厦,3室1厅1卫,南,11600,福田中心,整租,120.00
龙华区,懿花园,5室3厅5卫,东南,14000,观澜,整租,189.00
罗湖区,都市名园,5室2厅3卫,东北,17500,万象城,整租,266.65
福田区,长乐花园,3室2厅2卫,东南,17000,百花,整租,157.00
罗湖区,鸿隆世纪广场,4室2厅2卫,南,13000,地王,整租,130.00
罗湖区,百仕达乐湖,3室1厅1卫,东,12800,百仕达,整租,117.86
南山区,恒立听海花园,4室2厅2卫,东南,18000,科技园,整租,108.00
南山区,大冲城市花园,4室2厅2卫,南,17500,科技园,整租,160.00
福田区,中央花园,3室2厅2卫,南,18000,石厦,整租,193.00
南山区,深业鹤塘岭花园,3室1厅1卫,东南,13000,华侨城,整租,90.00
南山区,蔚蓝海岸3期,3室2厅1卫,东南,15000,后海,整租,117.00
南山区,宝能城,4室2厅2卫,南,11500,大学城,整租,89.85
南山区,华润城润府一期,3室2厅2卫,西南,13000,科技园,整租,89.00
南山区,世纪村二期,2室1厅2卫,北,14000,红树湾,整租,90.00
南山区,英伦名苑一期,3室2厅2卫,南,12900,科技园,整租,126.92
福田区,群星广场,2室1厅1卫,北,16000,华强北,整租,76.00
南山区,恒大天璟大厦,1室2厅2卫,西,12000,后海,整租,65.76
福田区,加福广场华尔登府邸,3室2厅2卫,南,13500,福田保税区,整租,155.54
南山区,卓越前海壹号,1室2厅1卫,东南,11500,前海,整租,80.00
福田区,宝能公馆,2室1厅1卫,北,15000,竹子林,整租,83.00
福田区,翠海花园一期,4室2厅2卫,南,14000,香蜜湖,整租,121.00
宝安区,深业新岸线三期,4室2厅3卫,南,13800,宝安中心,整租,200.00
福田区,香诗美林,3室2厅1卫,南,12500,竹子林,整租,91.00
南山区,太古城北,3室2厅2卫,东,16500,深圳湾,整租,86.00
宝安区,泰华阳光海小区,3室2厅2卫,东南,12000,碧海,整租,129.00
福田区,雍祥居,3室2厅2卫,南,12000,香蜜湖,整租,112.00
宝安区,新锦安海纳公馆,3室2厅2卫,南,11500,宝安中心,整租,89.00
罗湖区,中信星光名庭,3室2厅2卫,东 东南,14200,东门,整租,115.00
福田区,深业中城,1室1厅1卫,南,13000,香蜜湖,整租,74.00
福田区,财富广场,2室1厅1卫,南,12000,香蜜湖,整租,79.00
南山区,东方花园桂花苑,2室1厅1卫,南,13000,华侨城,整租,130.00
南山区,首地容御,2室2厅1卫,南,13000,华侨城,整租,89.00
龙华区,中航天逸,4室2厅3卫,东南,13500,红山,整租,173.00
福田区,香荔花园,3室2厅2卫,东南,13500,香蜜湖,整租,108.00
福田区,鸿景湾名苑,3室2厅2卫,南,12500,上下沙,整租,116.00
龙华区,梅花山庄,5室2厅3卫,北,18000,民治,整租,280.00
龙华区,华业玫瑰四季馨园一期,4室2厅2卫,东南,12000,红山,整租,105.00
南山区,金众麒麟公馆,4室2厅2卫,东南,15000,大学城,整租,111.00
福田区,嘉麟豪庭,3室2厅2卫,东南,13000,福田中心,整租,135.00
盐田区,蓝郡公馆,3室2厅2卫,东南,15000,沙头角,整租,121.00
南山区,招商领玺,3室2厅2卫,东南,18000,前海,整租,120.00
宝安区,幸福海岸二期,4室2厅2卫,东,14000,宝安中心,整租,155.00
福田区,香格丽苑,2室2厅2卫,南,15000,香蜜湖,整租,80.00
福田区,皇达东方雅苑,2室1厅1卫,南,13000,石厦,整租,77.00
南山区,星海名城六期,4室2厅2卫,南,16500,前海,整租,168.00
宝安区,中海九号公馆二期,5室1厅4卫,南,18000,曦城,整租,181.78
罗湖区,地王大厦信兴广场,3室1厅1卫,北,13000,地王,整租,145.00
福田区,东海花园,4室2厅2卫,南,18000,香蜜湖,整租,154.00
福田区,深业中城,1室1厅1卫,西南 西,16000,香蜜湖,整租,70.00
南山区,首地容御,2室2厅1卫,东南 南,12500,华侨城,整租,88.26
南山区,假日湾,3室1厅1卫,东,12000,华侨城,整租,107.00
南山区,半山海景兰溪谷二期,2室2厅1卫,南,13500,蛇口,整租,88.00
南山区,海印长城,3室2厅2卫,南,13000,南山中心,整租,116.00
南山区,海韵嘉园,3室1厅2卫,东南 南,12000,蛇口,整租,98.00
南山区,太古城南,3室1厅0卫,东南,13000,深圳湾,整租,78.00
宝安区,恒安花园,4室2厅2卫,东南,15500,新安,整租,153.00
福田区,蓝色海云居,3室2厅1卫,南,13600,石厦,整租,91.00
福田区,中洲湾-中洲滨海商业中心,3室2厅1卫,南,12000,上下沙,整租,89.00
福田区,俊景豪园,4室2厅2卫,东,13500,香梅北,整租,145.40
南山区,水湾1979二期,1室1厅1卫,东南 南,15000,蛇口,整租,82.00
福田区,彩田村,4室2厅2卫,南,13000,莲花,整租,122.00
福田区,岗厦城,2室2厅1卫,东,12500,福田中心,整租,80.00
南山区,大冲城市花园,3室1厅1卫,东南,12500,科技园,整租,100.00
福田区,中国有色大厦,2室1厅0卫,北,15600,车公庙,整租,130.00
福田区,玮鹏花园,3室2厅2卫,南,13000,华强北,整租,105.00
南山区,首地容御,2室2厅1卫,南,12500,华侨城,整租,89.00
南山区,华润城润府二期,2室1厅2卫,东南,14500,科技园,整租,89.00
罗湖区,中信星光名庭,3室2厅2卫,南 北,12000,东门,整租,116.00
南山区,麒麟花园A区,3室2厅2卫,南 北,13000,南头,整租,112.00
福田区,万科金域蓝湾一期,4室2厅2卫,西南,17000,上下沙,整租,170.97
南山区,海欣花园,4室2厅2卫,南,15000,蛇口,整租,140.00
福田区,玮鹏花园,3室2厅2卫,北,11500,华强北,整租,104.77
南山区,曦湾华府,3室2厅2卫,东南 南,16000,深圳湾,整租,89.00
南山区,首地容御,2室1厅1卫,东南,13000,华侨城,整租,89.00
福田区,金色家园三期,3室2厅1卫,西南,12500,景田,整租,102.06
南山区,汉森吉祥龙,3室2厅2卫,西北,16000,深圳湾,整租,89.00
南山区,蔚蓝海岸3期,3室2厅2卫,东,12200,后海,整租,129.00
南山区,东帝海景家园,4室2厅2卫,南 北,12800,蛇口,整租,138.00
