区域,名称,房型,房子朝向,月租,板块名称,租赁方式,面积
番禺,西秀园,2室1厅1卫,南 北,1900,市桥,整租,78.40
黄埔,保利拾光年,3室1厅1卫,东南 北,1900,知识城,整租,77.00
南沙,时代长岛,2室2厅1卫,南,1900,进港大道,整租,90.94
增城,敏捷锦绣天伦,1室1厅1卫,北,1900,新塘北,整租,43.00
花都,智烨山水豪庭,3室2厅2卫,南,1900,狮岭镇,整租,92.00
番禺,奥园城市天地,1室1厅1卫,南,1850,汉溪长隆,整租,48.00
增城,城市家园二期,2室2厅2卫,东,1900,新塘北,整租,112.50
荔湾,壹诚大厦,1室1厅1卫,南,1900,东塱,整租,25.00
天河,天一新村,1室0厅1卫,北,1900,粤垦,整租,40.00
花都,豪利花园,1室1厅1卫,南,1900,镜湖大道,整租,55.00
增城,中森茗苑,2室1厅1卫,北,1900,新塘北,整租,70.00
荔湾,站西路,2室1厅1卫,南 北,1900,流花站前,整租,55.00
黄埔,实地常春藤,2室1厅1卫,北,1900,科学城,整租,71.00
白云,梓元岗路,2室1厅1卫,南,1900,桂花岗,整租,45.00
黄埔,弘大领寓,1室1厅1卫,东,1850,香雪,整租,30.00
海珠,昌岗东路,1室1厅1卫,东,1900,昌岗,整租,35.00
天河,万科云城米酷,1室1厅1卫,南,1900,智慧城,整租,35.00
天河,永康花园,1室1厅1卫,南,1980,员村,整租,40.00
增城,时代风华,1室1厅1卫,南,1900,新塘北,整租,33.00
天河,侨兴苑,1室0厅1卫,南,1900,石牌,整租,40.00
番禺,智联·汽车小镇,3室1厅1卫,北,1900,莲花山,整租,71.00
从化,富力泉天下,3室2厅1卫,南,1900,温泉镇,整租,100.00
越秀,泰康路,1室0厅1卫,东南,1950,海珠广场,整租,30.00
越秀,惠福西路,1室0厅1卫,北,1900,解放南,整租,30.00
南沙,时代长岛,3室2厅1卫,北,1900,进港大道,整租,108.00
南沙,万科南方公元,2室2厅1卫,南 北,1900,黄阁,整租,88.00
花都,天马河壹号一期,3室2厅1卫,东南,1900,铁路西,整租,92.00
白云,卡布奇诺,1室1厅1卫,东,1950,南湖,整租,34.00
白云,横沙复建房住宅区,2室1厅1卫,南,1900,金沙洲,整租,68.00
荔湾,龙津东路,1室1厅1卫,东,1950,龙津,整租,25.00
荔湾,顺景楼(荔湾区),1室1厅1卫,西南,1900,南岸路,整租,45.00
增城,敏捷锦绣天伦,3室2厅1卫,东北,1900,新塘北,整租,90.00
增城,方圆云山诗意,2室2厅1卫,北,1900,荔城西区,整租,81.00
荔湾,田间苑小区,2室1厅1卫,东,1900,南岸路,整租,55.00
花都,新城广场,3室2厅1卫,南,1900,狮岭镇,整租,105.00
南沙,碧桂园玺悦,3室2厅2卫,南,1900,进港大道,整租,99.00
越秀,惠福西路,1室0厅1卫,北,1900,解放南,整租,30.00
白云,横沙复建房住宅区,2室1厅1卫,南,1900,金沙洲,整租,68.00
荔湾,龙津东路,1室1厅1卫,东,1950,龙津,整租,25.00
荔湾,顺景楼(荔湾区),1室1厅1卫,西南,1900,南岸路,整租,45.00
增城,敏捷锦绣天伦,3室2厅1卫,东北,1900,新塘北,整租,90.00
增城,方圆云山诗意,2室2厅1卫,北,1900,荔城西区,整租,81.00
荔湾,田间苑小区,2室1厅1卫,东,1900,南岸路,整租,55.00
花都,新城广场,3室2厅1卫,南,1900,狮岭镇,整租,105.00
海珠,前进路(海珠),1室1厅1卫,南,1900,前进路,整租,30.00
白云,宏瑞商务公寓,1室1厅1卫,南,1900,梅花园,整租,43.00
增城,新都盛世名门宏城汇,3室2厅2卫,南 北,1900,白江,整租,67.00
番禺,西兴苑,3室2厅2卫,南,1900,市桥,整租,118.00
南沙,碧桂园玺悦,3室2厅2卫,南,1900,进港大道,整租,99.00
天河,海棠花园(天河),1室0厅1卫,南,1950,棠下,整租,30.00
白云,汇侨新城东区,2室1厅1卫,南,1900,新市,整租,70.00
增城,长风国际公寓,1室1厅1卫,东南 南,1980,新塘北,整租,50.00
南沙,海力花园,3室2厅1卫,南,1900,进港大道,整租,97.00
海珠,同福东路,1室1厅1卫,东南,1850,同福,整租,40.00
黄埔,海丝知识中心,2室1厅1卫,南,1900,知识城,整租,45.00
天河,棠德花苑,1室1厅1卫,东北,1900,棠下,整租,38.00
天河,体育西路,1室0厅1卫,南,1900,天河南,整租,28.00
荔湾,碧桂园朝花,1室1厅1卫,南,1850,鹤洞,整租,33.00
天河,西华花园,1室0厅1卫,东 东南,1888,车陂,整租,25.00
增城,嘉骏豪苑,2室1厅1卫,东北,1900,新塘南,整租,60.00
番禺,富丽家园锦华楼,2室1厅1卫,南,1900,大石,整租,71.20
越秀,寺右新马路,1室0厅1卫,东,1900,五羊新城,整租,30.00
越秀,富华商贸大厦,1室0厅1卫,东南,1850,解放南,整租,25.00
天河,广氮新村,1室1厅1卫,南,1900,车陂,整租,35.00
越秀,寺右新马路,1室0厅1卫,东,1900,五羊新城,整租,30.00
越秀,富华商贸大厦,1室0厅1卫,东南,1850,解放南,整租,25.00
天河,广氮新村,1室1厅1卫,南,1900,车陂,整租,35.00
花都,大运家园,1室1厅1卫,西,1950,新区,整租,35.00
荔湾,金花小区,1室1厅1卫,南,1900,西华路,整租,40.73
荔湾,珠岛花园,2室1厅1卫,南,1900,大坦沙,整租,35.00
白云,福港雅园,2室2厅1卫,南,1900,人和,整租,65.00
番禺,智联·汽车小镇,2室1厅1卫,南,1900,莲花山,整租,75.00
白云,云顶花园,2室1厅1卫,东,1900,机场路,整租,57.00
天河,绿佳花园,1室1厅1卫,西,1900,燕塘,整租,30.00
白云,沙凤置业大厦,2室1厅1卫,北,1900,金沙洲,整租,50.00
荔湾,环市西路,2室1厅1卫,南,1900,流花站前,整租,61.00
花都,绿地国际空港中心,2室1厅1卫,东,1900,镜湖大道,整租,38.00
白云,合益街31号大院,2室1厅1卫,北,1900,机场路,整租,65.00
白云,晓翠苑,2室1厅1卫,西北,1900,机场路,整租,42.37
增城,新塘广场,3室2厅2卫,西南,1900,新塘南,整租,103.00
天河,沙和路,2室1厅1卫,南 北,1950,沙河,整租,53.00
天河,龙盛花园,1室0厅1卫,南,1880,棠下,整租,35.00
越秀,广园西路,2室1厅1卫,南,1900,桂花岗,整租,66.00
白云,汇美西苑,2室1厅1卫,南 北,1980,同德围,整租,60.00
天河,龙盛花园,1室0厅1卫,南,1880,棠下,整租,35.00
越秀,东华西路,1室0厅1卫,东南,1888,东川路,整租,38.00
番禺,华侨城(番禺),2室1厅1卫,南,1900,市桥,整租,59.00
荔湾,文昌南路,1室1厅1卫,南 北,1900,西关,整租,37.85
白云,又一居花园,2室1厅1卫,西,1900,机场路,整租,42.00
白云,乐得花园,2室1厅1卫,东北,1900,黄边,整租,58.00
白云,云映阁,2室2厅1卫,南,1900,机场路,整租,82.00
天河,永康花园,1室1厅1卫,东南,1950,员村,整租,40.00
南海,万益广场,1室1厅1卫,北,1980,金沙洲,整租,51.00
海珠,逸景翠园,1室1厅1卫,北,1980,广州大道南,整租,74.00
增城,汇东国际花园,1室1厅1卫,北,1900,白江,整租,57.00
花都,祈福万景峰,2室2厅1卫,南,1900,铁路西,整租,60.00
荔湾,和平西路,2室1厅1卫,南 北,1900,和平西,整租,47.00
黄埔,万科城市之光,1室0厅1卫,北,1900,文冲,整租,28.00
海珠,缝纫机厂宿舍,1室1厅1卫,东南,1900,新港西,整租,35.33
荔湾,环市西路,2室1厅1卫,东北,1980,流花站前,整租,53.00
荔湾,碧桂园朝花,1室1厅1卫,南,1850,鹤洞,整租,33.00
番禺,石碁城市花园,2室1厅1卫,西,1900,番禺客运站,整租,67.00
荔湾,龙津东路,1室1厅1卫,东,1850,龙津,整租,30.00
黄埔,佳兆业城市广场,1室0厅1卫,东北,1900,沙村,整租,51.00
番禺,越秀可逸江畔,1室1厅1卫,北,1900,桥南,整租,46.00
增城,敏捷锦绣星辰,3室2厅2卫,南 北,1900,荔城增江,整租,111.14
花都,骏豪雅苑,3室2厅1卫,南 北,1950,新区,整租,89.61
增城,碧桂园豪进左岸,3室2厅2卫,南,1980,石滩镇,整租,102.00
荔湾,万科海上传奇,1室0厅1卫,西,1900,芳村,整租,31.00
增城,实地蔷薇国际,3室1厅1卫,南,1980,荔城西区,整租,96.20
越秀,际公寓,1室0厅1卫,南,1900,建设路,三木,25.00
天河,沙太南路,1室1厅1卫,南,1950,沙太南,整租,33.62
越秀,富华商贸大厦,1室0厅1卫,东,1900,解放南,整租,28.00
番禺,番安宿舍,2室1厅1卫,西,1900,市桥北,整租,98.90
白云,卡布奇诺,1室1厅1卫,西,1900,南湖,整租,37.00
荔湾,西关尚品,1室0厅1卫,东,1900,和平西,整租,30.00
南沙,中交汇通中心,1室0厅1卫,西,1900,明珠湾,整租,56.00
南沙,中交汇通中心,1室0厅1卫,东,1900,明珠湾,整租,48.00
白云,卡布奇诺,1室1厅1卫,西,1950,南湖,整租,38.00
黄埔,南岗万达广场,2室2厅2卫,南,1880,沙村,整租,28.00
增城,新景豪庭,2室1厅1卫,北,1900,白江,整租,79.90
番禺,金业花园,2室1厅1卫,南,1900,桥南,整租,60.00
黄埔,海丝知识中心,4室2厅2卫,东 东南,1850,知识城,整租,54.00
花都,富力金港城南区,2室1厅1卫,北,1900,花东镇,整租,82.00
花都,富力金港城南区,2室1厅1卫,南,1900,花东镇,整租,82.00
白云,东湖映月,1室0厅1卫,北,1900,龙归,整租,34.30
增城,科慧花园,1室2厅1卫,南 北,1900,朱村,整租,40.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.30
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,35.00
白云,卡布奇诺,1室1厅1卫,东,1950,南湖,整租,34.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,42.00
白云,卡布奇诺,1室1厅1卫,东,1950,南湖,整租,38.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,南,1900,南湖,整租,22.58
增城,碧桂园凤凰城凤晴苑,1室1厅1卫,北,1900,凤凰城,整租,47.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,35.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,36.00
越秀,中山六路,1室0厅1卫,东南 南,1900,西门口,整租,25.00
白云,工贸楼,2室1厅1卫,西,1900,机场路,整租,100.00
番禺,美心花园,3室1厅2卫,南,1900,市桥东,整租,89.00
黄埔,合景天峻广场,2室1厅1卫,北,1980,知识城,整租,42.00
南沙,时代长岛,2室1厅1卫,南,1950,进港大道,整租,67.00
海珠,小港路,1室1厅1卫,东南 南,1900,滨江中,整租,25.00
白云,利都大厦,1室1厅1卫,西南,1900,新市,整租,30.00
荔湾,万和苑,2室1厅1卫,西北,1980,滘口,整租,50.00
白云,艾米·公寓,1室1厅1卫,东北,1850,同和,整租,35.00
花都,嘉信华庭,2室2厅1卫,南,1900,铁路西,整租,81.00
从化,富力泉天下,3室2厅1卫,南,1900,温泉镇,整租,100.00
南沙,时代长岛,3室2厅1卫,北,1900,进港大道,整租,85.00
番禺,博域大厦,1室1厅1卫,南,1900,广州南站,整租,45.00
南沙,碧桂园天玺湾,3室2厅1卫,东南,1900,进港大道,整租,89.00
增城,中国铁建国际花园,2室2厅1卫,北,1900,朱村,整租,67.00
增城,合景花漫里,3室2厅1卫,北,1900,永和,整租,86.00
增城,科慧花园,1室1厅1卫,南,1900,朱村,整租,39.00
增城,科慧花园,3室2厅2卫,南,1900,朱村,整租,105.00
荔湾,环市西路,1室0厅1卫,东,1900,流花站前,整租,30.00
增城,恒展江山时代花园,1室1厅1卫,北,1900,朱村,整租,40.00
增城,恒展江山时代花园,3室2厅1卫,南,1950,朱村,整租,81.00
增城,碧桂园豪进左岸,3室2厅2卫,南,1980,石滩镇,整租,124.37
增城,敏捷锦绣星辰,3室2厅1卫,南,1900,荔城增江,整租,114.00
天河,沙太南路,1室1厅1卫,东南,1900,沙太南,整租,45.00
南沙,海力花园,3室2厅2卫,南,1900,进港大道,整租,118.00
增城,金地香山湖,3室2厅2卫,南,1900,永和,整租,108.00
花都,颐和盛世,3室2厅2卫,南 北,1900,炭步,整租,90.00
南沙,海力花园,3室2厅2卫,北,1900,进港大道,整租,112.00
番禺,荔德新都汇,2室1厅1卫,南,1900,沙湾,整租,62.62
南沙,南沙城,2室1厅2卫,北,1900,金洲,整租,47.00
荔湾,桥东小区,2室2厅1卫,东南,1980,滘口,整租,64.00
增城,保利中航城一期,3室2厅2卫,南,1900,朱村,整租,95.00
荔湾,万科海上传奇,1室1厅1卫,西,1900,芳村,整租,27.00
荔湾,鹅潭汇·SOHO,1室1厅1卫,南 西南,1900,滘口,整租,50.00
南沙,中交汇通中心,1室1厅1卫,南,1900,明珠湾,整租,72.00
南沙,中交汇通中心,1室1厅1卫,西南,1950,明珠湾,整租,40.00
增城,科慧花园,3室1厅1卫,南,1900,朱村,整租,105.00
南沙,南沙万达广场,1室1厅1卫,南,1850,金洲,整租,63.00
海珠,厚德路,1室1厅1卫,东南,1900,洪德,整租,30.00
增城,科慧花园,4室2厅2卫,南 北,1900,朱村,整租,118.00
增城,金马香颂居,3室2厅2卫,北,1900,荔城西区,整租,111.00
白云,卡布奇诺,1室1厅1卫,东南,1850,南湖,整租,40.00
番禺,富丽家园锦华楼,2室1厅1卫,南,1900,大石,整租,71.20
荔湾,碧桂园朝花,1室1厅1卫,西南 西,1900,鹤洞,整租,33.00
荔湾,龙津西路,1室1厅1卫,南,1900,西关,整租,35.00
海珠,南华中路,1室1厅1卫,东,1900,同福,整租,50.00
增城,长风国际公寓,1室0厅1卫,北,1900,新塘北,整租,59.58
花都,祈福都会花园,3室2厅2卫,南,1880,花山镇,整租,91.68
番禺,金龙城财富广场,1室1厅1卫,南,1900,亚运大道中,整租,43.00
荔湾,万科海上传奇,2室0厅1卫,北,1850,芳村,整租,22.00
黄埔,实地常春藤,2室1厅1卫,北,1900,科学城,整租,71.00
增城,科慧花园,3室2厅2卫,东北,1900,朱村,整租,91.00
花都,嘉逸华庭,2室2厅1卫,南,1900,铁路西,整租,85.00
增城,碧桂园凤凰城凤馨苑,3室2厅2卫,北,1980,凤凰城,整租,93.00
番禺,江丽苑(番禺区),3室1厅1卫,南 北,1900,市桥,整租,75.00
越秀,富华商贸大厦,1室0厅1卫,东南,1850,解放南,整租,25.00
增城,凤秀家园,3室2厅2卫,南,1900,朱村,整租,120.00
越秀,文德路,1室0厅1卫,东,1900,北京路,整租,30.00
从化,珠光御景山水城,3室2厅1卫,南 北,1900,江浦街,整租,96.00
南沙,优山美墅,3室1厅1卫,南 北,1900,南沙港,整租,82.00
黄埔,大沙地东路,3室1厅1卫,南,1900,大沙地,整租,88.00
黄埔,合景天峻广场,2室1厅1卫,北,1900,知识城,整租,40.00
南沙,南沙碧桂园,3室2厅1卫,东北,1980,金洲,整租,109.00
海珠,泉塘路,1室1厅1卫,东,1850,江燕路,整租,42.00
番禺,富丽家园锦华楼,2室1厅1卫,南,1900,大石,整租,71.20
海珠,怡乐路,1室0厅1卫,北,1900,中大,整租,25.00
从化,御景宏雅花园,3室2厅1卫,南,1900,江浦街,整租,100.00
荔湾,碧桂园朝花,1室1厅1卫,西南 西,1900,鹤洞,整租,33.00
南沙,时代长岛,3室2厅1卫,北,1900,进港大道,整租,85.00
增城,科慧花园,3室2厅2卫,东南 南 北,1950,朱村,整租,118.00
黄埔,合景天峻广场,2室1厅1卫,北,1900,知识城,整租,41.00
增城,科慧花园,3室2厅2卫,南,1900,朱村,整租,105.00
荔湾,环市西路,1室0厅1卫,东,1900,流花站前,整租,30.00
增城,恒展江山时代花园,1室1厅1卫,北,1900,朱村,整租,40.00
海珠,小港路,2室1厅1卫,东南,1850,滨江中,整租,50.00
白云,顺景花园,1室0厅1卫,南,1900,马务,整租,40.00
增城,碧桂园凤凰城凤馨苑,3室2厅1卫,西,1900,凤凰城,整租,95.00
海珠,保利红棉花园,1室0厅1卫,东南 西南,1900,江燕路,整租,28.86
番禺,领秀公馆,1室1厅1卫,南,1900,南村,整租,42.00
增城,科慧花园,4室2厅2卫,南,1899,朱村,整租,118.00
增城,万科金色里程,3室2厅1卫,东南,1950,石滩镇,整租,85.00
荔湾,和平新村,1室1厅1卫,东南,1900,西场,整租,50.00
白云,同和蟾蜍石南街,1室1厅1卫,东南,1980,京溪,整租,40.00
越秀,万福路,1室1厅1卫,西南,1900,越秀南,整租,35.00
从化,时代印象,3室2厅2卫,东北,1900,太平镇,整租,88.00
天河,环宇花园,1室0厅1卫,南 北,1900,天河公园,整租,25.00
番禺,雄峰城,1室1厅1卫,东,1900,钟村,整租,46.00
南沙,南沙万达广场,1室1厅1卫,南,1900,金洲,整租,57.00
南沙,越秀国际总部广场,1室1厅1卫,西,1900,金洲,整租,51.00
增城,长风国际公寓,1室1厅1卫,南,1900,新塘北,整租,50.00
增城,假日花园,2室1厅1卫,北,1900,白江,整租,56.00
南沙,碧桂园玺悦,3室2厅2卫,南,1900,进港大道,整租,98.00
南沙,碧桂园天玺湾,3室2厅1卫,南,1900,进港大道,整租,77.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,38.00
荔湾,站西路,2室1厅1卫,南,1900,流花站前,整租,50.00
增城,恒大山水城,2室1厅1卫,东,1900,中新镇,整租,84.60
南沙,碧桂园天玺湾,3室2厅1卫,东南 南,1950,进港大道,整租,89.00
天河,侨翠苑,2室1厅1卫,东,1900,沙河,整租,48.55
荔湾,长寿东路,2室1厅1卫,东,1900,龙津,整租,40.00
增城,锦绣御景国际一期,2室1厅1卫,南,1930,荔城西区,整租,72.39
南沙,海力花园,3室2厅2卫,南,1900,进港大道,整租,118.00
增城,金地香山湖,3室2厅2卫,南,1900,永和,整租,108.00
花都,颐和盛世,3室2厅2卫,南 北,1900,炭步,整租,90.00
南沙,碧桂园天玺湾,2室1厅1卫,东南,1900,进港大道,整租,68.00
从化,珠江壹城,4室2厅2卫,西南,1900,神岗镇,整租,145.00
花都,富力金港城南区,3室1厅1卫,南,1900,花东镇,整租,94.60
天河,万科云城米酷,1室0厅1卫,西,1900,智慧城,整租,25.00
天河,德埔小区,1室0厅1卫,南,1900,石牌,整租,28.00
海珠,昌岗东路,1室1厅1卫,东,1900,昌岗,整租,35.00
南沙,南沙万达广场,1室1厅1卫,南,1900,金洲,整租,56.00
增城,碧桂园琥珀湾,3室1厅2卫,南,1980,石滩镇,整租,98.00
荔湾,荔湾路,1室0厅1卫,西南,1980,陈家祠,整租,25.00
增城,荔富湖畔,2室2厅1卫,南,1900,朱村,整租,70.00
番禺,汀沙村,1室1厅1卫,南,1900,市桥,整租,30.00
荔湾,荔湾路,1室0厅1卫,西南,1980,陈家祠,整租,25.00
荔湾,荔湾路,1室0厅1卫,西南,1980,陈家祠,整租,25.00
越秀,惠福东路,1室0厅1卫,东南,1900,北京路,整租,25.00
南沙,南沙保利南怡湾,2室2厅1卫,南,1900,黄阁,整租,76.00
番禺,迎贵园大街,2室1厅1卫,东,1900,沙湾,整租,150.00
南沙,真功夫总部大楼,1室1厅1卫,南,1900,金洲,整租,51.00
天河,万科云城米酷,1室1厅1卫,东南,1900,智慧城,整租,25.00
天河,天河云商汇,1室1厅1卫,东南,1900,智慧城,整租,35.00
增城,碧桂园豪进左岸,3室2厅2卫,南,1980,石滩镇,整租,102.00
白云,春庭花园,2室1厅1卫,东南,1900,元下田,整租,65.00
越秀,桂花岗,1室0厅1卫,南,1900,桂花岗,整租,30.00
花都,天马丽苑二期,3室2厅2卫,南,1899,铁路西,整租,140.00
白云,恒骏花园,1室0厅1卫,北,1980,京溪,整租,40.00
南沙,星河·湾区壹号,2室1厅1卫,南,1900,金洲,整租,63.00
天河,侨兴苑,1室0厅1卫,东南,1900,石牌,整租,30.00
增城,中国铁建国际花园,3室2厅1卫,东南,1900,朱村,整租,82.00
荔湾,环市西路,2室1厅1卫,南,1900,流花站前,整租,61.00
荔湾,芳村大道中,2室2厅1卫,东南 北,1900,花地湾,整租,56.40
增城,新都盛世名门宏城汇,1室1厅1卫,南,1900,白江,整租,46.00
番禺,海天花园,1室0厅1卫,东南,1900,洛溪,整租,30.00
增城,金地荔湖城水立坊,3室2厅1卫,东北,1900,永和,整租,112.26
花都,绿地国际空港中心,1室2厅1卫,北,1900,镜湖大道,整租,39.00
白云,卡布奇诺,1室1厅1卫,东,1950,南湖,整租,34.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,36.00
南沙,越秀国际总部广场,2室1厅2卫,北,1900,金洲,整租,43.67
南沙,碧桂园天玺湾,2室1厅1卫,东南,1900,进港大道,整租,68.00
天河,牛利岗大街六巷28号,1室1厅1卫,南,1900,沙太南,整租,35.00
海珠,素社新村,1室1厅1卫,西,1900,前进路,整租,35.00
南沙,越秀滨海新城,3室2厅2卫,南,1900,进港大道,整租,93.00
花都,绿地国际空港中心,1室0厅1卫,南,1900,镜湖大道,整租,36.00
番禺,金龙城财富广场,1室1厅1卫,东南,1900,亚运大道中,整租,46.00
花都,狮峰花园,3室2厅1卫,南,1900,狮岭镇,整租,110.00
增城,科慧花园,1室1厅1卫,南,1900,朱村,整租,39.00
花都,绿地国际空港中心,1室1厅1卫,南,1900,镜湖大道,整租,36.64
海珠,南北广场,1室1厅1卫,东,1950,宝岗,整租,36.00
海珠,江南大道中,1室0厅1卫,东,1900,江南大道中,整租,25.00
番禺,新南6号公寓,1室1厅1卫,东,1900,万博,整租,35.00
番禺,尚岛国际,1室1厅1卫,西北,1900,南浦,整租,29.00
增城,增城时代廊桥,3室2厅1卫,北,1900,永和,整租,81.00
越秀,东华西路,2室1厅1卫,南 北,1900,东川路,整租,50.00
天河,环宇花园,1室0厅1卫,南 北,1900,天河公园,整租,25.00
增城,碧桂园城市花园漫绿苑,3室2厅1卫,南 北,1850,朱村,整租,95.00
荔湾,广钢观鹤小区,2室1厅1卫,南 北,1980,广钢新城,整租,50.00
番禺,番禺奥林匹克花园,1室1厅1卫,南,1900,桥南,整租,40.00
南沙,南沙大都汇,1室2厅1卫,北,1900,金洲,整租,53.80
天河,绿佳花园,1室1厅1卫,西,1900,燕塘,整租,30.00
白云,东山创意园,1室1厅1卫,东,1938,新市,整租,31.00
增城,长风国际公寓,1室1厅1卫,南,1900,新塘北,整租,50.00
增城,假日花园,2室1厅1卫,北,1900,白江,整租,56.00
越秀,西华路,1室0厅1卫,东南,1900,西华路,整租,30.00
增城,假日花园,2室1厅1卫,西南,1900,白江,整租,59.42
白云,春鸿居,2室1厅1卫,东南,1900,元下田,整租,48.00
天河,海棠花园(天河),1室0厅1卫,南,1950,棠下,整租,30.00
花都,秀全路,2室1厅1卫,南 北,1900,旧区,整租,70.00
黄埔,萝岗敏捷广场,1室0厅1卫,东,1900,科学城,整租,40.00
花都,富力金港城南区,2室1厅1卫,南,1900,花东镇,整租,82.00
越秀,泰康路,1室0厅1卫,东南,1950,海珠广场,整租,30.00
越秀,泰康路,1室0厅1卫,东南,1950,海珠广场,整租,30.00
增城,科慧花园,3室2厅2卫,西北,1900,朱村,整租,90.00
荔湾,站西路,1室1厅1卫,南 西南,1900,流花站前,整租,42.00
花都,天马河壹号一期,2室2厅1卫,北,1900,铁路西,整租,75.22
南沙,南沙万达广场,1室0厅1卫,西南,1900,金洲,整租,58.00
天河,天河云商汇,1室1厅1卫,东,1850,智慧城,整租,32.00
黄埔,合景天峻广场,1室0厅1卫,南,1900,知识城,整租,35.00
增城,碧桂园凤凰城凤馨苑,3室2厅2卫,北,1900,凤凰城,整租,93.00
番禺,康平楼,2室1厅1卫,南 北,1850,大石,整租,90.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,35.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.30
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,42.00
黄埔,佳兆业城市广场,1室0厅1卫,南,1900,沙村,整租,51.00
增城,科慧花园,1室2厅1卫,南 北,1900,朱村,整租,40.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,北,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,东,1950,南湖,整租,38.00
白云,卡布奇诺,1室1厅1卫,南,1950,南湖,整租,36.00
白云,卡布奇诺,1室1厅1卫,西,1950,南湖,整租,38.00
白云,卡布奇诺,1室1厅1卫,东,1950,南湖,整租,34.00
黄埔,合景天峻广场,2室1厅1卫,北,1900,知识城,整租,40.00
南沙,南沙碧桂园,3室2厅1卫,东北,1980,金洲,整租,109.00
海珠,洪德路,1室1厅1卫,北,1900,洪德,整租,45.00
天河,广海花园,1室0厅1卫,南,1900,天河公园,整租,35.00
荔湾,珠岛花园,1室1厅1卫,南,1900,大坦沙,整租,43.60
天河,沙太南路,1室1厅1卫,东南,1900,沙太南,整租,45.00
番禺,博域大厦,1室1厅1卫,南,1900,广州南站,整租,45.00
