区域,名称,房型,房子朝向,月租,板块名称,租赁方式,面积
通州,华业东方玫瑰D区,3室1厅1卫,南 北,5500,临河里,整租,99.00
石景山,琳琅庄园,2室1厅1卫,东南,5200,苹果园,整租,107.26
朝阳,奥北南区,2房间1卫,北,5600,立水桥,整租,56.32
朝阳,柳芳北街9号院,2室1厅1卫,东南,5600,西坝河,整租,63.34
大兴,金色漫香林六期,4房间2卫,南,5300,亦庄,整租,93.23
海淀,621小区,2室1厅1卫,南 北,5200,清河,整租,69.00
朝阳,定福庄北里2号院,2室1厅1卫,南,5200,定福庄,整租,62.80
朝阳,酒仙桥十街坊,2室1厅1卫,西南 东北,5400,酒仙桥,整租,52.21
朝阳,芳园里,1室1厅1卫,南,5500,酒仙桥,整租,42.00
通州,融科香雪兰溪,3室1厅1卫,南 北,5500,马驹桥,整租,89.40
通州,逸秀名园,2室2厅1卫,南 北,5300,万达,整租,98.90
朝阳,金蝉里,2室1厅1卫,西南,5500,垡头,整租,73.03
朝阳,明天第一城7号院,1房间1卫,南,5600,立水桥,整租,60.59
朝阳,润枫嘉尚,1房间0卫,南,5200,石佛营,整租,39.66
朝阳,卡夫卡公社,3房间1卫,南,5200,定福庄,整租,37.00
海淀,翠微中里,2室0厅1卫,南,5600,公主坟,整租,49.70
朝阳,利泽西园,1室0厅1卫,北,5500,望京,整租,49.33
石景山,远洋五里春秋,3室1厅2卫,南 北,5250,石景山其它,整租,88.00
通州,武夷花园牡丹园,3室1厅1卫,南 北,5300,武夷花园,整租,115.00
朝阳,三源里南小街,2室1厅1卫,东南,5600,亮马桥,整租,56.29
朝阳,悠乐汇,1房间1卫,东北,5500,望京,整租,55.00
石景山,永乐东区,2室1厅1卫,东南,5200,鲁谷,整租,69.00
丰台,司达小区,2室1厅1卫,南 北,5200,角门,整租,57.00
丰台,彩虹嘉园,2室1厅1卫,南 西,5500,五里店,整租,88.00
丰台,司达小区,2室1厅1卫,南 北,5300,角门,整租,59.92
丰台,马家堡33号院,3室1厅1卫,南 北,5500,洋桥,整租,68.00
大兴,宏大中园,2室1厅1卫,南,5400,西红门,整租,89.99
通州,阿尔法社区二期,3室1厅1卫,南 北,5200,九棵树(家乐福),整租,99.00
丰台,中海御鑫阁,1室1厅1卫,东,5300,科技园区,整租,41.65
大兴,金融街金悦府,3室1厅1卫,南 北,5600,黄村火车站,整租,89.23
丰台,蒲黄榆路,2室1厅1卫,南,5200,蒲黄榆,整租,69.00
丰台,青塔芳园,3室1厅1卫,南 北,5200,青塔,整租,74.20
通州,天时名苑,2室2厅1卫,东 南,5250,通州北苑,整租,102.06
朝阳,鸿博家园一区,3室1厅1卫,南 北,5200,小红门,整租,100.00
朝阳,华严北里小区,1室1厅1卫,东南,5600,健翔桥,整租,47.48
海淀,定慧西里,1室1厅1卫,南 北,5500,定慧寺,整租,40.00
西城,泰和嘉苑,1室0厅1卫,东,5600,牛街,整租,39.95
昌平,佰嘉城,2室1厅1卫,东 西,5500,回龙观,整租,84.00
海淀,定慧西里,1室1厅1卫,南 北,5500,定慧寺,整租,40.00
西城,泰和嘉苑,1室0厅1卫,东,5600,牛街,整租,39.95
大兴,南海家园七里,2室1厅1卫,南 北,5500,亦庄开发区其它,整租,99.35
丰台,首开花香四季,2室1厅1卫,东 西,5500,科技园区,整租,67.00
昌平,首开智慧社,1房间1卫,东,5300,回龙观,整租,51.00
海淀,定慧东里,1室1厅1卫,东北,5500,定慧寺,整租,46.40
丰台,青塔东里10号院,2室1厅1卫,南 北,5500,青塔,整租,70.00
通州,BOBO自由城,2室2厅2卫,南 北,5200,武夷花园,整租,104.00
朝阳,京通苑,2室1厅1卫,南 北,5500,管庄,整租,75.51
丰台,星河城西区,1室1厅1卫,东,5500,马家堡,整租,53.15
海淀,北太平路3号院,2室1厅1卫,南 北,5300,五棵松,整租,62.87
亦庄开发区,林肯公园,1房间1卫,东,5200,亦庄,整租,49.05
朝阳,双井东院,2室1厅1卫,东 南 北,5200,双井,整租,46.49
海淀,宜品上层,2房间1卫,南,5600,上地,整租,58.00
朝阳,南太平庄北巷,2室1厅1卫,南 北,5500,高碑店,整租,70.00
海淀,东王庄,1室1厅1卫,西南,5500,五道口,整租,49.30
朝阳,建工家园,1室1厅1卫,南 北,5500,十里河,整租,42.97
丰台,红庭,3房间2卫,南 北,5200,岳各庄,整租,48.61
丰台,蓝光云鼎,2房间1卫,南,5200,马家堡,整租,60.00
石景山,重兴园,2室1厅1卫,西南,5200,鲁谷,整租,86.00
朝阳,汇景苑二区,2室1厅1卫,南,5498,东坝,整租,87.17
昌平,招商都会湾,3室1厅1卫,南 北,5500,南邵,整租,88.00
丰台,西马金润二区,1室1厅1卫,南,5200,马家堡,整租,50.00
丰台,鸿业兴园二区,1室1厅1卫,南,5500,玉泉营,整租,68.00
丰台,金隅润景阁,2室1厅1卫,西 北,5600,青塔,整租,78.00
丰台,怡海花园恒泰园,2室1厅1卫,东 西,5300,科技园区,整租,63.67
朝阳,劲松八区,2室1厅1卫,东北,5400,劲松,整租,64.25
朝阳,慧忠里,1室1厅1卫,南 北,5500,亚运村,整租,47.22
海淀,宝盛里,1室1厅1卫,南,5500,清河,整租,60.00
朝阳,北京像素南区,3房间1卫,北,5500,常营,整租,40.00
顺义,万科四季花城,2室1厅2卫,南,5500,顺义城,整租,93.44
西城,莲花池东路,1室1厅1卫,南,5500,木樨地,整租,42.00
房山,五和万科长阳天地5号院,3室1厅2卫,南 北,5500,长阳,整租,95.84
朝阳,弘善家园,2室1厅1卫,西,5300,潘家园,整租,71.00
东城,前门东大街,1室1厅1卫,南,5500,前门,整租,33.13
海淀,陶瓷厂宿舍,2室1厅1卫,南,5500,安宁庄,整租,50.50
东城,民旺园,2室1厅1卫,南 北,5500,和平里,整租,40.87
朝阳,垡头西里,2室1厅1卫,南 北,5200,垡头,整租,67.00
西城,远见名苑,1室0厅1卫,西,5500,广安门,整租,44.60
昌平,霍营小区,3室1厅1卫,南 北,5600,霍营,整租,70.20
朝阳,北苑家园望春园,1室1厅1卫,北,5200,北苑,整租,60.00
丰台,太平桥东里,2室1厅1卫,南 北,5600,太平桥,整租,58.00
朝阳,垂杨柳北里,2室0厅1卫,南 北,5600,劲松,整租,48.13
丰台,首开花香西苑,1室1厅1卫,西,5300,科技园区,整租,58.00
昌平,保利紫荆香谷北区,2室1厅1卫,南,5300,昌平其它,整租,85.00
朝阳,劲松三区,2室0厅1卫,南,5300,劲松,整租,47.32
海淀,盛今佳园,2房间1卫,北,5200,六里桥,整租,29.00
通州,新华西街,2室1厅1卫,南 北,5500,万达,整租,95.46
昌平,嘉诚花园一期,2室1厅1卫,南 北,5500,立水桥,整租,75.00
海淀,八宝庄,1室1厅1卫,南 北,5400,定慧寺,整租,38.80
昌平,万龙社区,2室1厅1卫,南 北,5600,回龙观,整租,70.00
朝阳,幸福二村,2室1厅1卫,南,5500,工体,整租,40.65
丰台,横五条,1室0厅1卫,东 西,5500,刘家窑,整租,35.00
昌平,东亚上北中心,2房间1卫,北,5300,回龙观,整租,56.30
亦庄开发区,贵园南里乙区,2室1厅1卫,南 北,5200,亦庄,整租,86.00
朝阳,柏林爱乐一期,2室1厅1卫,东,5600,常营,整租,67.00
朝阳,白墙子街2号院,1室1厅1卫,南,5600,方庄,整租,61.00
通州,京贸国际城,2室1厅1卫,南 北,5300,武夷花园,整租,91.24
朝阳,定福家园2号院,1室1厅1卫,东北,5300,定福庄,整租,67.00
海淀,宝盛里,1室1厅1卫,东 西,5600,清河,整租,58.90
丰台,六里桥小区,1室1厅1卫,南,5200,六里桥,整租,45.00
亦庄开发区,易居国际,3房间1卫,南,5400,亦庄,整租,74.00
丰台,蒲安西里,2室1厅1卫,南 北,5500,蒲黄榆,整租,58.87
门头沟,西长安壹号,3房间2卫,西南,5600,上岸地铁,整租,80.00
昌平,天通苑东二区,2室1厅1卫,南 北,5600,天通苑,整租,91.12
朝阳,八里庄东里,2室1厅1卫,南 北,5600,四惠,整租,60.86
海淀,今典花园,1室0厅1卫,南,5300,小西天,整租,33.20
顺义,怡馨家园,3室2厅1卫,南 北,5200,顺义城,整租,110.00
通州,站前巴黎,3室2厅2卫,南 北,5600,梨园,整租,119.00
丰台,南庭新苑南区,2室1厅1卫,南 北,5300,新宫,整租,69.20
大兴,首座御园二区二期,3室2厅2卫,南 北,5200,枣园,整租,120.00
房山,首开熙悦山熹园1号院,3室1厅2卫,南 北,5400,长阳,整租,103.00
顺义,中粮祥云国际生活区,2房间1卫,北,5500,后沙峪,整租,60.00
通州,珠江东都国际,2室1厅1卫,南 北,5200,潞苑,整租,84.19
通州,米拉小镇,2室2厅1卫,南,5300,马驹桥,整租,89.21
丰台,丰卉家园,2室2厅1卫,南 北,5500,五里店,整租,93.00
石景山,西山麓园,2室1厅1卫,南 北,5600,苹果园,整租,80.00
海淀,永定路22号院,2室1厅1卫,南,5600,五棵松,整租,60.00
朝阳,飘HOME,1室0厅1卫,北,5200,酒仙桥,整租,39.84
门头沟,西长安壹号,3房间1卫,北,5500,上岸地铁,整租,73.00
亦庄开发区,荣京丽都,2房间1卫,西,5400,亦庄,整租,35.36
丰台,天下儒寓,2室1厅1卫,南,5300,科技园区,整租,69.00
丰台,苇子坑1号院,2室1厅1卫,南 北,5500,成寿寺,整租,54.85
海淀,西三环北路56号院,1室1厅1卫,南,5500,紫竹桥,整租,40.40
昌平,天通苑六区,2室1厅1卫,南 北,5500,天通苑,整租,92.00
西城,槐柏树街北里,1室1厅1卫,南 北,5500,长椿街,整租,45.27
丰台,太平桥东里,1室1厅1卫,南,5400,太平桥,整租,40.00
通州,合生滨江帝景二期,2室1厅1卫,南,5200,玉桥,整租,90.69
昌平,天通苑三区,2室1厅1卫,南 北,5600,天通苑,整租,67.00
朝阳,华威西里,2室1厅1卫,南,5600,潘家园,整租,70.00
通州,保利大都汇,1室0厅1卫,西北,5150,万达,整租,52.00
顺义,江山赋,2室1厅1卫,东 西,5600,后沙峪,整租,75.00
丰台,高鑫家园,3室1厅1卫,南 北,5500,科技园区,整租,96.00
大兴,中海寰宇时代,2室1厅1卫,南 北,5200,瀛海,整租,69.57
房山,九洲溪雅苑二区,3室2厅2卫,南 北,5600,长阳,整租,133.29
石景山,金融街长安中心,2房间1卫,东,5200,古城,整租,50.00
丰台,马家堡西里,2室1厅1卫,南 北,5200,马家堡,整租,67.70
西城,马连道中里,1室1厅1卫,南,5500,马连道,整租,48.67
昌平,尚城,2室1厅1卫,东南,5500,回龙观,整租,92.00
西城,红莲中里,1室0厅1卫,南,5200,马连道,整租,31.70
丰台,万科蓝蓝沁家园,1室1厅1卫,南,5300,科技园区,整租,59.00
昌平,首开国风美唐综合楼,1房间1卫,南,5500,回龙观,整租,67.00
顺义,吉祥雅筑,2室1厅1卫,南 西,5200,后沙峪,整租,85.00
丰台,成寿寺路,2室1厅1卫,东 西,5500,成寿寺,整租,75.82
东城,道湾胡同,1室1厅1卫,南 北,5400,东四,整租,30.53
顺义,裕祥花园,3室2厅1卫,南 北,5500,后沙峪,整租,100.00
东城,绿景苑,1室1厅1卫,南,5600,广渠门,整租,46.00
丰台,角门11号院,2室1厅1卫,南,5300,洋桥,整租,64.00
朝阳,西坝河西里,1室1厅1卫,南,5500,西坝河,整租,43.90
丰台,太平桥东里,1室1厅1卫,东,5300,太平桥,整租,48.90
朝阳,西坝河西里,1室1厅1卫,南,5600,西坝河,整租,48.40
朝阳,垂杨柳北里,2室1厅1卫,南,5200,劲松,整租,50.00
朝阳,安华里社区,1室1厅1卫,东南,5500,安贞,整租,44.70
东城,绿景馨园,2室1厅1卫,南,5500,广渠门,整租,52.00
海淀,橙色年代,1室1厅1卫,东,5500,六里桥,整租,61.00
丰台,宋庄路12号院,2室1厅1卫,南 北,5400,宋家庄,整租,58.00
海淀,凯盛家园,2室1厅1卫,南 北,5600,海淀北部新区,整租,80.00
通州,加华印象街,3室1厅1卫,南 北,5400,武夷花园,整租,89.76
朝阳,卡夫卡公社,2房间1卫,南,5400,定福庄,整租,37.00
昌平,天通苑三区,3室1厅1卫,南 北,5500,天通苑,整租,84.37
昌平,金科廊桥水岸,2室1厅1卫,南 北,5600,南邵,整租,92.00
顺义,国兴城,2室1厅1卫,南 北,5200,后沙峪,整租,83.77
海淀,建材城东二里,3室1厅1卫,南 北,5500,西三旗,整租,82.49
通州,瑞都国际南区,2室1厅1卫,东南,5500,九棵树(家乐福),整租,84.90
顺义,中粮祥云国际生活区,2房间1卫,南,5400,后沙峪,整租,58.00
丰台,芳城园一区,2室1厅1卫,南,5400,方庄,整租,65.00
顺义,旭辉26街区,4房间2卫,南 北,5200,顺义其它,整租,60.00
顺义,智地香蜜湾,3房间2卫,北,5500,后沙峪,整租,51.00
海淀,建材城东二里,2室1厅1卫,南 北,5500,西三旗,整租,66.71
海淀,紫成嘉园,1室0厅1卫,南,5600,马连洼,整租,50.00
海淀,宜品上层,1房间1卫,南,5600,上地,整租,58.00
昌平,云趣园一区,2室1厅1卫,南 北,5600,回龙观,整租,95.00
顺义,西平里,2室1厅1卫,东 西,5200,首都机场,整租,82.00
海淀,上地东里,1室1厅1卫,南 北,5500,上地,整租,47.00
丰台,珠江峰景,1室1厅1卫,西,5300,岳各庄,整租,59.00
东城,和平里一区,1室1厅1卫,南,5400,和平里,整租,42.56
朝阳,十里堡东里,2室1厅1卫,东,5200,十里堡,整租,58.36
海淀,育新花园,2室1厅1卫,东南,5400,西三旗,整租,63.00
通州,保利大都汇,1室1厅1卫,东南,5350,万达,整租,52.00
丰台,太平桥东里,2室1厅1卫,南,5600,太平桥,整租,50.00
顺义,中粮祥云国际生活区,3房间1卫,北,5500,后沙峪,整租,57.03
朝阳,金蝉北里,2室1厅1卫,西,5500,垡头,整租,83.10
东城,和平里七区,1室1厅1卫,南,5600,和平里,整租,45.00
海淀,凯盛家园,2室1厅1卫,南 北,5600,海淀北部新区,整租,79.00
大兴,首邑溪谷,3室1厅2卫,南 北,5300,枣园,整租,60.00
朝阳,北京香颂一期,1室0厅0卫,东,5300,望京,整租,47.56
丰台,晨光小区,2室1厅1卫,南 北,5600,马家堡,整租,56.00
通州,蓝调沙龙东区,2室1厅1卫,南,5200,九棵树(家乐福),整租,88.65
丰台,7克拉,2房间1卫,西,5200,马家堡,整租,52.00
房山,京投万科金域公园,3室1厅1卫,南 北,5200,长阳,整租,98.00
朝阳,安慧北里逸园,1室1厅1卫,南 北,5500,亚运村,整租,47.90
石景山,海特花园西区,2室1厅1卫,南 北,5400,苹果园,整租,80.00
海淀,门头馨园南区,1室1厅1卫,南 西,5550,西山,整租,60.00
朝阳,西大望路12号院,1室1厅1卫,南,5300,大望路,整租,48.36
朝阳,科学院,1室1厅1卫,南,5500,奥林匹克公园,整租,48.00
丰台,红庭,3房间2卫,南 北,5200,岳各庄,整租,48.61
海淀,莱圳家园,1室1厅1卫,西北,5600,清河,整租,47.29
通州,BOBO自由城,2室2厅1卫,南 北,5300,武夷花园,整租,99.63
丰台,蓝光云鼎,2房间1卫,南,5200,马家堡,整租,60.00
通州,运河湾北区,2室1厅1卫,南,5500,武夷花园,整租,80.73
西城,槐柏树街北里,1室1厅1卫,东 南,5500,长椿街,整租,49.00
西城,红山世家,1房间1卫,西,5600,广安门,整租,37.00
大兴,云龙家园,2室1厅1卫,南 北,5600,旧宫,整租,105.00
顺义,当代北辰悦MOMA,3室1厅1卫,南 北,5500,顺义城,整租,88.00
昌平,TBD住总万科天地,3房间1卫,北,5500,回龙观,整租,40.00
昌平,望都家园,3室1厅2卫,南 北,5600,北七家,整租,142.08
通州,巴克摩界,1室1厅2卫,南,5200,果园,整租,76.00
丰台,富锦嘉园一区,2室1厅1卫,南 北,5500,科技园区,整租,64.00
朝阳,东大桥东里,2室1厅1卫,南,5200,东大桥,整租,37.95
东城,自由季,1房间1卫,西,5500,广渠门,整租,56.00
朝阳,东泽园,2室1厅1卫,南,5200,东坝,整租,75.00
海淀,永泰西里,2室1厅1卫,南 北,5600,清河,整租,59.00
石景山,中海金鑫阁,3房间1卫,东,5200,古城,整租,50.00
西城,北欧印象,1室1厅1卫,西南,5200,马连道,整租,58.00
东城,香河园北里,1室1厅1卫,东,5300,东直门,整租,43.00
大兴,巧克力城,2室1厅1卫,南 北,5500,旧宫,整租,96.66
丰台,万柳园小区,2室1厅1卫,南 北,5300,玉泉营,整租,54.45
西城,车站西街15号院,2室1厅1卫,南 北,5200,广安门,整租,56.50
朝阳,丽都东镇滨河1号,1房间1卫,东,5500,酒仙桥,整租,50.00
朝阳,慧忠里,1室1厅1卫,东南,5500,亚运村,整租,45.68
石景山,苹果汇,3房间1卫,南,5500,苹果园,整租,77.80
东城,和平里七区,1室1厅1卫,东 南,5600,和平里,整租,41.00
门头沟,华润悦景湾,3房间2卫,东南,5600,上岸地铁,整租,68.00
海淀,翠微东里,1室1厅1卫,南,5400,公主坟,整租,45.60
丰台,珠江骏景南区,1室0厅1卫,西,5200,大红门,整租,66.27
石景山,西山奥园,2室1厅1卫,南 北,5500,苹果园,整租,86.00
丰台,福悦四季,2室1厅1卫,南 北,5500,青塔,整租,75.00
丰台,建邦枫景,2室1厅1卫,东北,5500,青塔,整租,62.28
朝阳,东泽园,2室1厅1卫,南,5200,东坝,整租,75.00
通州,运河明珠,1室0厅1卫,南,5300,武夷花园,整租,95.00
丰台,嘉特美公馆,2房间1卫,东南,5600,北京南站,整租,48.00
朝阳,甘露园南里,2室1厅1卫,南 北,5500,甘露园,整租,58.70
海淀,建材城东一里,2室1厅1卫,南 北,5200,西三旗,整租,73.66
朝阳,砖角楼南里,1室1厅1卫,南 北,5600,和平里,整租,41.61
丰台,南庭新苑北区,2室1厅1卫,南 北,5600,新宫,整租,68.00
丰台,玺萌丽苑,1室1厅1卫,南,5300,草桥,整租,57.00
石景山,西井小区三区,2室1厅1卫,南 北,5500,苹果园,整租,60.00
朝阳,东亚望京中心,1房间1卫,西北,5500,望京,整租,40.00
通州,保利大都汇,1室1厅1卫,西北,5500,万达,整租,55.00
丰台,未来66,1室0厅1卫,南,5300,马家堡,整租,48.11
东城,前门前酒店公寓,1房间1卫,东北,5200,天坛,整租,48.00
朝阳,左家庄甲12号院,1室1厅1卫,东,5400,国展,整租,38.00
丰台,方泽园,1室0厅1卫,南,5500,宋家庄,整租,47.00
大兴,鸿坤理想城曦望山,1室1厅1卫,南,5200,西红门,整租,63.00
石景山,远洋山水,1室0厅1卫,北,5500,鲁谷,整租,56.83
朝阳,广渠路,1室1厅1卫,南,5400,双井,整租,44.09
东城,天坛东里中区,2室1厅1卫,南 北,5300,天坛,整租,48.74
丰台,丰开苑,2室1厅1卫,南,5600,马家堡,整租,60.47
昌平,润枫欣尚,3房间1卫,西,5500,立水桥,整租,60.83
昌平,华府9号,2房间1卫,南,5500,回龙观,整租,48.23
大兴,住总万科橙,3室1厅1卫,南 北,5600,天宫院,整租,93.00
朝阳,点击未来,1室0厅1卫,西,5500,望京,整租,54.00
海淀,羊坊店路3号院,1室1厅1卫,东,5300,军博,整租,47.08
丰台,广安﹒康馨家园,2室1厅1卫,南,5200,青塔,整租,74.00
顺义,吉祥雅筑,2室1厅1卫,东南,5300,后沙峪,整租,85.08
大兴,顺驰领海,2室2厅1卫,南,5600,高米店,整租,104.15
丰台,盛鑫嘉园,1室0厅1卫,南,5500,丽泽,整租,55.02
